Gene_ID	subject_id	D_T1_Rep1	D_T1_Rep2	D_T1_Rep3	D_T1_Rep4	D_T2_Rep1	D_T2_Rep2	D_T2_Rep3	D_T2_Rep4
WUAT02017656.1	Potri.013G143400.2	2872	2614	2242	1774	3358	3084	2112	2936
WUAT02017659.1	Potri.008G164700.2	26014	29372	34610	22388	33150	29356	39096	44002
WUAT02017663.1	Potri.002G089500.1	7858	7414	9624	6844	8794	8210	7812	10076
WUAT02017664.1	Potri.012G055100.1	9908	14682	18454	10080	16664	16314	16090	14512
WUAT02017665.1	Potri.001G313900.1	6	4	22	4	4	14	88	2
WUAT02017668.1	Potri.013G138201.1	6308	7248	7802	5902	21622	14514	19950	22618
WUAT02017672.1	Potri.011G125700.3	3518	3730	5442	4356	3910	4228	5768	6982
WUAT02017673.1	Potri.001G462800.1	794	374	532	118	766	366	168	190
WUAT02017677.1	Potri.010G063900.1	51238	52590	37848	27944	35486	40868	18380	22172
WUAT02017681.1	Potri.013G133550.2	22276	19466	13188	32420	29226	10748	6906	27816
WUAT02017685.1	Potri.017G151600.3	8	46	54	36	20	34	40	76
WUAT02017690.1	Potri.001G147600.4	28380	29282	41248	25378	21368	23692	25044	25358
WUAT02017691.1	Potri.013G160500.4	14128	14240	17644	11426	11102	15660	15482	15672
WUAT02017692.1	Potri.014G044900.5	13036	13922	12974	10200	15932	15128	18738	16220
WUAT02017698.1	Potri.013G157500.2	2994	3754	3524	2720	5192	3716	4314	7108
WUAT02017699.1	Potri.013G142232.5	834	1320	1460	2290	1258	3564	4418	7736
WUAT02017703.1	Potri.015G132100.3	3470	3342	4722	3006	2930	3110	2826	4282
WUAT02017704.1	Potri.010G035900.1	988	1214	1080	838	1010	902	764	1202
WUAT02017708.1	Potri.001G465300.2	10488	13062	16316	11278	15488	15440	14194	16458
WUAT02017709.1	Potri.007G061921.1	2796	3058	3348	2182	5670	5632	5316	4270
WUAT02017710.1	Potri.014G185804.1	61614	38704	66736	88494	46764	190722	25972	89612
WUAT02017713.1	Potri.002G187100.1	43710	43034	51416	36464	55350	50684	54974	74308
WUAT02017715.1	Potri.015G051466.1	286	182	752	764	174	552	432	510
WUAT02017717.1	Potri.018G107300.1	1558	2506	2092	5310	13858	12786	33858	28584
WUAT02017718.1	Potri.018G025000.3	130	238	566	434	624	328	270	354
WUAT02017722.1	Potri.006G166200.3	7386	7204	7650	4856	7274	6766	6624	8840
WUAT02017726.1	Potri.011G137400.1	66	66	76	26	50	132	62	180
WUAT02017728.1	Potri.013G142232.6	2102	3120	1606	1498	1436	1736	416	692
WUAT02017733.1	Potri.002G083500.4	1172	96	384	520	1132	1222	556	728
WUAT02017734.1	Potri.017G060200.1	23234	27896	40096	30076	28342	31014	23418	27784
WUAT02017740.1	Potri.005G256700.5	28450	32500	18780	21422	21140	18076	19212	20064
WUAT02017744.1	Potri.008G049700.9	5866	7290	6278	4946	4984	6700	6418	7876
WUAT02017745.1	Potri.018G096049.3	2716	2862	2726	1950	2746	2484	2592	2950
WUAT02017747.1	Potri.013G143400.2	19458	17920	18198	8886	57066	32492	29890	34940
WUAT02017749.1	Potri.016G088800.2	26156	32982	39972	32932	33836	32252	35686	38220
WUAT02017751.1	Potri.010G218600.2	20	26	36	0	54	46	4	24
WUAT02017753.1	Potri.005G108300.3	874	1012	888	308	862	792	284	422
WUAT02017756.1	Potri.001G466000.2	1112	1318	1520	1110	2190	1948	2108	1928
WUAT02017758.1	Potri.001G047900.6	23908	24448	32838	29464	30696	33504	45322	47578
WUAT02017762.1	Potri.013G163300.1	252	184	208	450	370	412	902	480
WUAT02017763.1	Potri.011G073900.2	17900	20180	18764	7490	9004	16600	11058	20274
WUAT02017764.1	Potri.010G099100.1	8938	10808	9500	8028	10032	12512	12948	10400
WUAT02017766.1	Potri.005G140200.3	2458	3076	2152	1462	1694	1884	462	804
WUAT02017767.1	Potri.006G163301.1	13370	15616	25856	15564	20662	21820	24496	19680
WUAT02017771.1	Potri.013G143400.2	15536	16060	13840	12588	17736	12082	11950	15380
WUAT02017775.1	Potri.008G013300.1	28	32	708	66	24	514	14	692
WUAT02017777.1	Potri.010G114400.5	7972	7646	8196	6326	6434	7602	5702	6360
WUAT02017779.1	Potri.006G192400.1	14650	13968	23468	13622	14196	11202	12668	12178
WUAT02017781.1	Potri.007G069600.1	3408	2206	7426	1854	2406	3794	4580	3882
WUAT02017782.1	Potri.018G141000.1	2000	3374	1112	912	1790	1326	1332	1588
WUAT02017784.1	Potri.002G192500.2	22992	30232	34714	32130	29650	33896	42600	40376
WUAT02017785.1	Potri.005G185900.3	16362	20146	20462	18736	28954	23568	26596	31078
WUAT02017787.1	Potri.010G120800.1	960	998	968	694	1432	1272	1050	2344
WUAT02017789.1	Potri.013G163300.1	7972	9698	8586	7236	6838	8210	6112	5308
WUAT02017790.1	Potri.006G203400.2	2148	1986	1748	2352	2834	2886	2160	2082
WUAT02017794.1	Potri.013G142760.3	1660	6912	3796	2134	16406	3400	3682	7582
WUAT02017795.1	Potri.012G073700.1	9630	15376	13132	9108	15290	12686	16624	17238
WUAT02017798.1	Potri.011G162500.1	302	210	248	586	506	222	406	138
WUAT02017799.1	Potri.005G074000.1	9506	8978	10132	4152	6114	10306	6338	6704
WUAT02017803.1	Potri.004G132450.1	36254	42562	49818	18704	42382	45380	48480	50048
WUAT02017804.1	Potri.016G042100.1	25316	30678	26764	25292	31134	28724	26032	32386
WUAT02017805.1	Potri.004G135800.1	1200	1550	986	1236	3096	2076	2024	1686
WUAT02017807.1	Potri.003G088600.1	2528	3202	2794	1936	2400	2080	1806	1682
WUAT02017815.1	Potri.007G079500.1	23504	30974	27528	21116	24794	22544	18626	23344
WUAT02017816.1	Potri.007G016532.1	38	60	40	104	84	106	48	30
WUAT02017817.1	Potri.001G013700.1	19286	25356	22954	20330	22206	22820	30086	28250
WUAT02017820.1	Potri.012G058400.2	166	286	186	124	538	282	414	708
WUAT02017821.1	Potri.008G052100.2	64562	64412	71978	57258	80674	61708	73204	116826
WUAT02017823.1	Potri.014G152200.2	7844	7892	7814	6618	8316	9212	6454	8046
WUAT02017826.1	Potri.009G115000.1	40326	44324	40856	31870	39850	36526	42610	47028
WUAT02017827.1	Potri.013G143400.2	27134	30560	34542	28756	30634	29562	31834	43184
WUAT02017829.1	Potri.013G162700.1	1510	1864	2036	1598	2590	2706	2116	3352
WUAT02017830.1	Potri.014G024700.3	6146	7342	3948	3416	4142	7326	2326	2250
WUAT02017835.1	Potri.001G344600.1	11204	15908	16994	15296	16496	17272	13904	12396
WUAT02017836.1	Potri.004G125150.1	708	138	538	380	570	536	454	586
WUAT02017839.1	Potri.016G137000.1	40468	49894	37628	26538	34434	33554	26012	29126
WUAT02017842.1	Potri.008G055500.7	26268	39690	18722	9638	12908	16422	7340	7410
WUAT02017844.1	Potri.010G224300.2	4452	4624	11280	6564	7772	6968	4958	9098
WUAT02017845.1	Potri.009G011000.8	18	32	76	66	56	52	50	72
WUAT02017848.1	Potri.002G029200.2	7098	6934	5252	2932	5032	5906	3458	4630
WUAT02017849.1	Potri.014G185804.1	2214	1026	2162	3154	2152	4520	944	4180
WUAT02017854.1	Potri.002G179600.1	12832	14554	11040	8960	10550	11174	8348	9752
WUAT02017857.1	Potri.016G097400.1	7440	7264	11684	7354	12072	8924	8948	12340
WUAT02017862.1	Potri.001G083300.1	9078	9266	8344	4538	6966	6534	6660	6138
WUAT02017863.1	Potri.008G224210.1	2	76	126	168	148	104	72	64
WUAT02017865.1	Potri.005G110600.6	30164	34072	31392	29914	37146	38752	36320	41226
WUAT02017869.1	Potri.006G264800.1	4322	5480	5500	3408	7188	5712	6526	5554
WUAT02017873.1	Potri.002G215100.7	14198	14556	18908	12388	17910	14020	25030	16838
WUAT02017874.1	Potri.001G312800.9	2	0	16	0	0	0	4	8
WUAT02017875.1	Potri.014G185948.1	6272	8854	5628	4638	8502	5808	9226	9656
WUAT02017876.1	Potri.010G052500.1	154	198	400	74	160	1858	62	658
WUAT02017880.1	Potri.011G166900.5	4438	6052	5134	3528	4896	5282	5078	5262
WUAT02017884.1	Potri.015G084900.1	6392	7616	6786	4620	9548	7202	8294	6816
WUAT02017888.1	Potri.018G025600.3	16970	24506	20190	16894	20664	20870	25110	24180
WUAT02017890.1	Potri.003G201200.4	836	1444	1468	794	1576	1560	1868	1580
WUAT02017893.1	Potri.014G128600.1	34790	37406	35410	36224	41618	34712	26464	53996
WUAT02017894.1	Potri.014G067400.3	29154	31826	42392	41930	31302	30528	37032	35760
WUAT02017897.1	Potri.013G029300.2	2290	3140	1972	1862	3246	3414	3082	3254
WUAT02017900.1	Potri.001G312800.7	0	26	32	34	6	0	6	0
WUAT02017902.1	Potri.013G142232.5	9464	10806	11966	9590	12072	11382	12942	15580
WUAT02017903.1	Potri.005G097400.11	292	1870	192	996	1140	238	368	2222
WUAT02017908.1	Potri.004G037000.4	4	24	4	8	8	6	4	6
WUAT02017911.1	Potri.008G041000.1	12634	13138	12600	15688	23026	24862	23860	27018
WUAT02017916.1	Potri.006G199400.1	17372	26670	27434	20306	32120	24766	47956	44392
WUAT02017917.1	Potri.011G074901.1	2634	2044	1620	1494	6242	4986	7146	14956
WUAT02017920.1	Potri.002G120800.2	8028	8010	7302	5384	7952	6382	9156	8460
WUAT02017924.1	Potri.013G140260.2	2586	3034	3570	2640	2776	2186	2512	2844
WUAT02017928.1	Potri.012G031250.1	10760	12146	14090	10392	12724	12978	13378	15460
WUAT02017929.1	Potri.010G052500.1	8750	8396	9522	8960	11462	9510	12112	13730
WUAT02017930.1	Potri.017G143215.2	29334	27468	25290	21292	30538	26162	31044	31564
WUAT02017933.1	Potri.001G312800.7	36686	42324	41664	25966	43788	39150	35396	45186
WUAT02017935.1	Potri.013G142232.2	9072	15850	13530	9226	13954	12744	13980	13904
WUAT02017942.1	Potri.001G399400.2	56318	63408	88420	76266	70004	81604	101830	113494
WUAT02017943.1	Potri.010G132700.2	3986	4788	9772	6226	6736	7582	6502	16744
WUAT02017944.1	Potri.013G046700.6	17628	21732	20044	14240	16886	17398	14386	19080
WUAT02017947.1	Potri.010G101400.4	31318	33522	32984	28298	31240	33902	28764	33304
WUAT02017951.1	Potri.013G143400.2	30252	32338	37016	29674	32824	33502	37708	39102
WUAT02017960.1	Potri.010G109400.1	82100	89964	59284	47076	70248	59438	55614	58480
WUAT02017965.1	Potri.001G349900.1	12172	5050	6266	5030	19168	16732	6378	8554
WUAT02017966.1	Potri.011G041600.1	24064	27488	28992	15926	43496	27508	63632	67794
WUAT02017972.1	Potri.010G117400.1	480	598	554	428	792	516	510	478
WUAT02017973.1	Potri.015G050300.1	9024	9948	10366	12854	13962	11148	24338	25676
WUAT02017974.1	Potri.010G219500.1	7874	7366	8250	5662	18584	12912	14998	16862
WUAT02017979.1	Potri.013G051700.1	18800	21034	28922	22162	24536	26226	30016	23544
WUAT02017980.1	Potri.014G145700.10	12	2	6	2	16	0	16	14
WUAT02017982.1	Potri.004G175300.1	3868	4796	3940	3836	2966	4106	2556	2148
WUAT02017983.1	Potri.009G075800.9	25470	26410	26250	19670	23634	21684	25844	27548
WUAT02017987.1	Potri.013G142100.1	24	32	30	26	92	86	82	130
WUAT02017988.1	Potri.001G387500.4	14788	16736	16024	10256	9618	12954	7456	8050
WUAT02017992.1	Potri.013G163300.2	24998	33820	25546	20360	24828	22636	21602	23464
WUAT02017996.1	Potri.012G058400.2	15212	21222	15410	8284	21442	29014	4314	5748
WUAT02017997.1	Potri.012G031250.1	10768	12798	14844	12624	15160	15586	12260	12690
WUAT02018001.1	Potri.015G020700.1	16010	17998	20498	20526	26596	24714	37974	40998
WUAT02018005.1	Potri.014G121000.1	1860	2308	1660	1232	2830	1994	2054	2088
WUAT02018007.1	Potri.014G104500.14	3736	5088	5018	3566	4974	5320	4924	5384
WUAT02018010.1	Potri.008G038200.1	291532	331994	349574	179922	260996	264228	95732	158410
WUAT02018015.1	Potri.010G159400.3	13088	19018	8454	6780	9230	8470	4830	3798
WUAT02018016.1	Potri.008G013300.1	4168	4448	3454	3478	3348	4034	4132	4816
WUAT02018020.1	Potri.001G372300.1	20630	21252	17568	10786	13962	14878	15576	19568
WUAT02018022.1	Potri.013G133550.2	5552	5808	7742	4852	9138	7236	10236	11778
WUAT02018024.1	Potri.013G139112.2	13066	12940	16582	9446	17044	13920	20838	24874
WUAT02018025.1	Potri.005G210100.1	9254	13742	2986	1530	3326	3128	1836	1788
WUAT02018028.1	Potri.001G312800.7	18576	19424	13618	14382	16454	22360	12428	13142
WUAT02018032.1	Potri.004G062000.4	13152	15920	14434	10078	15668	15538	14940	17350
WUAT02018037.1	Potri.018G112400.1	19378	21536	22088	16080	21054	18390	17300	21108
WUAT02018041.1	Potri.005G228500.1	22836	27172	23180	18888	23436	21368	18548	20606
WUAT02018043.1	Potri.008G224210.1	2536	3370	4134	3316	3690	4612	3302	4474
WUAT02018050.1	Potri.010G052500.1	8708	9922	9812	7970	10884	9478	12480	14214
WUAT02018051.1	Potri.014G136000.5	29290	30534	30564	25540	33572	27800	29378	35472
WUAT02018055.1	Potri.005G161366.1	3622	4222	3198	3558	4812	5824	6146	5734
WUAT02018058.1	Potri.013G133550.2	2248	3198	2780	1474	1230	2114	1222	1168
WUAT02018059.1	Potri.011G073466.3	31054	29836	42032	17390	52352	26104	53922	38548
WUAT02018060.1	Potri.004G117100.2	5268	5244	7212	5200	5444	5168	7750	6404
WUAT02018061.1	Potri.005G223600.1	8980	10366	9428	5972	13568	11400	9448	9954
WUAT02018064.1	Potri.004G058900.5	9528	13034	9074	7950	12050	11814	8466	9430
WUAT02018069.1	Potri.018G017200.6	21258	26432	30868	25674	30352	29976	34430	39324
WUAT02018071.1	Potri.001G255532.3	2882	4450	3424	2158	2346	3494	2206	3398
WUAT02018073.1	Potri.011G037000.5	5324	2682	1918	3670	7220	3058	3212	13028
WUAT02018077.1	Potri.001G149600.1	2452	2936	2540	2496	3114	3182	2770	2662
WUAT02018082.1	Potri.006G222000.1	6946	7186	6652	3162	6716	6480	3302	5886
WUAT02018086.1	Potri.016G067300.2	1816	2918	1776	2450	4320	3348	4150	5388
WUAT02018087.1	Potri.003G115900.4	23596	28410	21478	16044	20284	22458	15204	13852
WUAT02018089.1	Potri.001G180000.2	20506	23024	28358	19648	25550	23966	23996	27630
WUAT02018090.1	Potri.013G133550.2	32	10	18	8	18	0	14	30
WUAT02018091.1	Potri.013G136466.1	28532	31646	34402	21834	40518	36650	39234	39506
WUAT02018092.1	Potri.013G136466.1	3858	5302	5486	4212	4956	4458	5616	5028
WUAT02018103.1	Potri.016G004900.2	50	76	84	58	46	48	88	58
WUAT02018104.1	Potri.004G215400.1	35930	29734	8832	6450	27548	16748	24104	27638
WUAT02018107.1	Potri.013G143400.2	208	324	426	120	434	100	182	528
WUAT02018109.1	Potri.015G108700.2	16230	19164	19710	14612	28214	20068	20970	30298
WUAT02018113.1	Potri.001G441040.1	1208	1274	1018	802	1896	1108	2170	2940
WUAT02018118.1	Potri.006G163301.1	18956	20210	17956	11512	20914	17162	12926	16950
WUAT02018123.1	Potri.001G357100.4	12174	14098	11370	7930	9530	11014	8004	7488
WUAT02018124.1	Potri.004G054400.2	28	2	18	0	0	86	0	142
WUAT02018127.1	Potri.013G151600.1	20804	23218	35124	21744	25954	28900	34168	39708
WUAT02018132.1	Potri.001G113100.1	246166	208204	201554	112496	81864	133882	21674	40610
WUAT02018133.1	Potri.011G070300.1	6146	7448	6312	4836	3818	5600	1754	2290
WUAT02018134.1	Potri.001G272700.2	131588	127790	86188	55776	60014	60948	18136	12236
WUAT02018136.1	Potri.003G006300.1	1158	730	1068	1224	1412	1540	1932	2552
WUAT02018141.1	Potri.015G006000.1	436	414	444	244	730	590	1268	1776
WUAT02018143.1	Potri.002G038700.1	2474	4166	3264	3328	8030	4536	4780	4304
WUAT02018145.1	Potri.018G014000.4	23892	27354	31158	24456	30646	30530	35354	34196
WUAT02018148.1	Potri.006G166300.1	15534	17692	21446	18010	16976	17520	26576	24912
WUAT02018150.1	Potri.013G133550.2	21230	30696	26790	28694	41450	30460	25604	43308
WUAT02018151.1	Potri.008G152300.4	14704	21388	29340	11330	48006	34490	139740	86330
WUAT02018154.1	Potri.010G000301.1	25092	25546	27898	18648	43274	25400	34274	43384
WUAT02018155.1	Potri.006G215200.3	7298	9622	12466	7760	10784	12662	12024	11706
WUAT02018158.1	Potri.006G190600.4	11776	17032	18672	15304	13022	16618	15206	18974
WUAT02018159.1	Potri.011G074067.1	1918	2510	3374	1284	1948	2246	2384	2474
WUAT02018162.1	Potri.005G203500.2	5280	4164	3134	2974	4324	6490	3616	3496
WUAT02018167.1	Potri.013G143400.2	36990	38658	18518	18950	22918	18320	4084	9630
WUAT02018177.1	Potri.010G152600.4	108488	133628	105276	99256	74974	83658	52496	66122
WUAT02018181.1	Potri.013G133550.2	22542	33854	26146	33302	34354	21054	28202	27548
WUAT02018186.1	Potri.001G289300.1	13922	13920	14456	11074	13768	15956	20410	15786
WUAT02018187.1	Potri.005G111000.1	1336	1866	2078	1424	2530	2448	2336	2720
WUAT02018190.1	Potri.006G130000.2	13818	12554	12158	9088	14890	12122	12114	13082
WUAT02018194.1	Potri.014G017900.1	7366	8852	7552	4660	6254	6260	5700	6974
WUAT02018195.1	Potri.013G127300.6	22	28	74	58	48	30	94	66
WUAT02018197.1	Potri.010G052900.1	0	0	0	0	0	2	0	0
WUAT02018198.1	Potri.019G126901.1	180	84	276	136	174	244	424	716
WUAT02018199.1	Potri.012G007600.1	8638	10638	13256	7954	13458	13988	14492	15868
WUAT02018200.1	Potri.004G125150.1	924	884	1592	1260	1176	1016	1388	1880
WUAT02018201.1	Potri.001G317200.3	4042	7648	5276	4888	5604	6024	6370	7696
WUAT02018203.1	Potri.011G075051.1	5238	6190	9580	7936	14786	11604	29860	36098
WUAT02018204.1	Potri.015G082283.2	1340	1210	1464	1202	2112	1258	2082	2604
WUAT02018208.1	Potri.011G062100.1	1914	3432	2842	3054	1656	2756	2274	2016
WUAT02018211.1	Potri.006G204500.1	3344	3140	1940	1334	4390	4566	6266	5178
WUAT02018213.1	Potri.003G143200.1	18034	24676	19464	11290	19106	18864	15770	18668
WUAT02018215.1	Potri.001G349300.9	22586	26906	40172	28826	25090	26860	59810	66984
WUAT02018217.1	Potri.001G032000.3	15472	17636	16916	13252	18888	17822	14330	18466
WUAT02018218.1	Potri.019G018400.2	6328	8248	10818	7802	10254	16122	11048	9896
WUAT02018222.1	Potri.007G113300.5	4924	6686	4752	4480	5966	7076	9060	9366
WUAT02018224.1	Potri.013G142232.5	6	4	22	16	4	12	154	328
WUAT02018226.1	Potri.009G084300.1	11018	10670	13550	6706	9350	8424	6390	6222
WUAT02018241.1	Potri.006G202500.1	15008	14704	25698	16702	31040	31588	30808	28414
WUAT02018244.1	Potri.011G113575.1	2346	2324	1488	1718	8258	6974	2694	3804
WUAT02018248.1	Potri.004G013700.3	66	870	404	98	62	58	398	628
WUAT02018250.1	Potri.014G151101.2	231798	375922	325628	428016	233684	215710	322180	470872
WUAT02018253.1	Potri.018G128200.1	121754	127742	145460	97888	169554	121770	159568	163176
WUAT02018254.1	Potri.005G147500.1	19956	39740	76070	91510	30172	21434	18130	23496
WUAT02018258.1	Potri.012G110800.1	38904	41710	50176	35908	39630	34900	34466	39642
WUAT02018261.1	Potri.001G312800.7	8	2	16	6	12	40	18	14
WUAT02018262.1	Potri.001G457000.1	114804	91920	102368	76134	140688	90028	52944	79832
WUAT02018266.1	Potri.002G145750.1	7236	8280	9538	7010	10134	9866	12798	17430
WUAT02018271.1	Potri.010G052500.1	29300	33420	36636	30586	54910	41712	60444	78104
WUAT02018276.1	Potri.001G327300.1	32188	38400	26586	24192	34502	31718	48588	58720
WUAT02018280.1	Potri.017G131000.1	4072	5970	4988	3252	4916	4796	4792	6702
WUAT02018281.1	Potri.009G057800.2	398	440	312	162	738	776	828	738
WUAT02018285.1	Potri.002G234500.1	1814	1398	1548	548	1264	504	982	830
WUAT02018289.1	Potri.008G151300.3	9966	11426	8660	5746	9622	8332	7416	9806
WUAT02018292.1	Potri.010G052500.1	2	0	12	4	0	0	6	0
WUAT02018294.1	Potri.001G092700.1	114	502	402	296	308	310	400	264
WUAT02018298.1	Potri.013G143400.2	1646	1322	1460	1266	1724	2098	2292	2028
WUAT02018302.1	Potri.013G142760.3	16184	16360	17258	10490	19590	16208	11098	15498
WUAT02018303.1	Potri.013G142232.6	1836	464	2294	444	798	404	472	586
WUAT02018304.1	Potri.005G063500.1	12152	12164	14160	11344	13388	11320	13928	16120
WUAT02018307.1	Potri.019G090600.2	2634	3330	4268	2134	3254	4206	3956	3964
WUAT02018311.1	Potri.001G312800.7	45720	38542	55070	30826	31602	27992	22712	28112
WUAT02018312.1	Potri.010G014500.1	758	778	526	484	756	1014	766	670
WUAT02018316.1	Potri.019G015768.1	17270	20208	17248	10886	18044	17888	12318	16836
WUAT02018322.1	Potri.013G068100.3	19260	19280	20754	16448	35402	26002	24066	26812
WUAT02018323.1	Potri.013G142124.1	1016	900	778	994	986	926	1386	558
WUAT02018325.1	Potri.010G249900.2	6658	5530	13706	3366	5170	6208	5024	4948
WUAT02018326.1	Potri.004G043200.2	25686	34670	35992	30646	31086	36676	33770	36562
WUAT02018330.1	Potri.004G034100.1	390	292	530	576	544	800	776	732
WUAT02018335.1	Potri.010G012800.1	16520	23574	31206	35874	25642	27616	31964	36426
WUAT02018336.1	Potri.001G250700.1	224	234	420	106	38	410	78	562
WUAT02018337.1	Potri.013G142760.3	896	526	2798	2902	728	1958	1516	2966
WUAT02018339.1	Potri.016G022400.2	272	98	132	72	112	62	54	278
WUAT02018340.1	Potri.002G166800.1	7994	8512	13586	15494	13520	14638	13434	18104
WUAT02018343.1	Potri.013G143400.2	18500	27874	51272	45980	78274	34954	115444	137834
WUAT02018349.1	Potri.011G126151.1	238	674	634	1314	4300	1254	1692	2022
WUAT02018356.1	Potri.017G138900.8	19082	15866	21146	47086	34180	50584	46752	42522
WUAT02018357.1	Potri.009G101200.4	2906	2930	2184	3550	7348	5500	4408	4494
WUAT02018361.1	Potri.005G067700.1	26318	29322	30560	24600	32860	31480	32496	35616
WUAT02018362.1	Potri.008G224210.1	2114	2498	1674	1464	3620	2592	2898	1878
WUAT02018364.1	Potri.013G139112.2	7790	7546	9702	5850	7480	7106	7530	9734
WUAT02018365.1	Potri.001G278500.1	2918	4384	4004	3652	8036	6166	6584	8354
WUAT02018366.1	Potri.001G230000.4	53358	57904	95962	104000	152376	163076	226012	249822
WUAT02018372.1	Potri.017G086200.1	1304	1662	2612	3488	6202	3156	2488	6094
WUAT02018388.1	Potri.013G136466.1	17866	18518	19854	17560	32078	31300	37276	32608
WUAT02018389.1	Potri.011G112800.1	6342	8826	8776	7692	10324	8554	10974	11414
WUAT02018392.1	Potri.001G004800.1	708	604	258	74	668	328	244	268
WUAT02018393.1	Potri.009G109900.3	4232	3866	5150	3210	4976	3602	3488	4392
WUAT02018396.1	Potri.018G141100.2	19074	26034	26160	18102	21170	20126	18460	20148
WUAT02018397.1	Potri.003G112700.1	68378	91880	62348	47816	57182	64496	45838	52072
WUAT02018401.1	Potri.004G101700.4	31094	34702	39474	31262	32282	30550	37454	40840
WUAT02018405.1	Potri.013G143400.2	5004	7036	7942	7290	7252	6658	7106	9134
WUAT02018406.1	Potri.002G203700.1	86990	97716	78148	40602	74418	90730	22408	19044
WUAT02018408.1	Potri.013G133550.2	12	30	112	94	52	138	56	4
WUAT02018410.1	Potri.013G143400.2	30916	39428	44232	33028	33470	37170	19044	27366
WUAT02018411.1	Potri.009G018800.2	10794	10160	7994	4586	14992	10972	6740	12054
WUAT02018415.1	Potri.008G118100.2	15732	19410	12488	8914	18120	10090	12338	17220
WUAT02018418.1	Potri.002G078000.6	2540	3666	2902	3582	3110	3212	6442	3992
WUAT02018419.1	Potri.015G026100.2	402	264	488	152	326	260	426	362
WUAT02018425.1	Potri.012G104900.1	114	102	748	240	264	390	214	66
WUAT02018427.1	Potri.003G115800.7	3984	4862	3610	2762	4738	4678	4876	4998
