Gene_ID	subject_id	B_T1_Rep1	B_T1_Rep2	B_T1_Rep3	B_T1_Rep4	B_T2_Rep1	B_T2_Rep2	B_T2_Rep3	B_T2_Rep4
WUAT02017982.1	Potri.004G175300.1	4284	2974	4450	7812	2406	2318	4512	2816
WUAT02017983.1	Potri.009G075800.9	26084	28068	32778	37398	22976	29136	27938	36086
WUAT02017987.1	Potri.013G142100.1	14	20	56	56	58	298	10	42
WUAT02017988.1	Potri.001G387500.4	16410	11608	14502	23308	8754	10562	8808	12966
WUAT02017992.1	Potri.013G163300.2	30934	24216	27324	46064	19694	23740	26708	25208
WUAT02017996.1	Potri.012G058400.2	21940	7366	28220	22806	9728	7362	6948	11602
WUAT02017997.1	Potri.012G031250.1	13918	12592	16914	23470	12626	14422	16134	12332
WUAT02018001.1	Potri.015G020700.1	19506	19642	19450	25808	29284	39972	39286	22760
WUAT02018005.1	Potri.014G121000.1	2026	1834	2476	3072	1638	2224	2142	2094
WUAT02018007.1	Potri.014G104500.14	4560	4734	5202	7456	4570	5500	6654	4144
WUAT02018010.1	Potri.008G038200.1	352028	254414	335082	365988	97350	131406	170518	344332
WUAT02018015.1	Potri.010G159400.3	16772	10116	12138	21920	4316	3908	4356	11382
WUAT02018016.1	Potri.008G013300.1	5416	2814	3284	3622	3312	3898	5134	4344
WUAT02018020.1	Potri.001G372300.1	18950	14670	18692	20978	12734	17796	19882	19344
WUAT02018022.1	Potri.013G133550.2	7558	6346	6034	7664	8528	9300	9322	7180
WUAT02018024.1	Potri.013G139112.2	16326	14584	15212	18406	22462	26694	19722	14640
WUAT02018025.1	Potri.005G210100.1	7296	5538	5376	12714	1120	1694	1370	2952
WUAT02018028.1	Potri.001G312800.7	18078	16624	18574	21252	17778	15908	17668	29204
WUAT02018032.1	Potri.004G062000.4	13662	13926	16026	20780	13822	15066	17748	14630
WUAT02018037.1	Potri.018G112400.1	22698	17882	19246	29112	21554	19950	20658	17096
WUAT02018041.1	Potri.005G228500.1	22722	20132	23208	32636	18364	23532	20422	27348
WUAT02018043.1	Potri.008G224210.1	3778	4706	4730	6004	3726	4094	4618	3100
WUAT02018050.1	Potri.010G052500.1	8720	9902	10984	12054	10568	12404	13544	9194
WUAT02018051.1	Potri.014G136000.5	35216	24302	31342	45854	32402	35740	33244	31580
WUAT02018055.1	Potri.005G161366.1	4130	4392	5114	7644	5146	6944	5682	5048
WUAT02018058.1	Potri.013G133550.2	2696	2526	2862	3508	1654	2976	1778	2998
WUAT02018059.1	Potri.011G073466.3	30984	36604	20432	40620	40790	26990	50100	22240
WUAT02018060.1	Potri.004G117100.2	3788	4908	7442	7844	5078	9446	7820	6628
WUAT02018061.1	Potri.005G223600.1	11332	9238	6724	15622	12746	9940	7776	6326
WUAT02018064.1	Potri.004G058900.5	11896	7940	11272	19714	7912	14686	11664	12906
WUAT02018069.1	Potri.018G017200.6	26112	31842	33734	36844	26944	35706	39546	34320
WUAT02018071.1	Potri.001G255532.3	2682	2284	3010	5486	2044	4102	2998	3366
WUAT02018073.1	Potri.011G037000.5	2544	1722	3198	4920	10202	4242	9434	2384
WUAT02018077.1	Potri.001G149600.1	3176	2192	2524	3700	3796	4212	4462	3650
WUAT02018082.1	Potri.006G222000.1	7526	5932	7892	8862	4840	6888	6428	4030
WUAT02018086.1	Potri.016G067300.2	2614	2444	3032	4254	3628	4782	3452	3426
WUAT02018087.1	Potri.003G115900.4	25948	25772	27966	38002	13380	15180	14374	29330
WUAT02018089.1	Potri.001G180000.2	22550	23968	23342	27452	24028	27650	31298	23430
WUAT02018090.1	Potri.013G133550.2	6	8	14	10	16	24	22	12
WUAT02018091.1	Potri.013G136466.1	33160	35286	32430	41560	37188	46826	41484	30990
WUAT02018092.1	Potri.013G136466.1	4950	2612	6710	5944	4472	9218	5690	8342
WUAT02018103.1	Potri.016G004900.2	110	78	54	88	62	56	80	126
WUAT02018104.1	Potri.004G215400.1	34770	19860	25418	33866	26952	31566	26606	18984
WUAT02018107.1	Potri.013G143400.2	320	146	572	600	334	458	554	230
WUAT02018109.1	Potri.015G108700.2	20060	16570	22020	24318	28736	36842	32444	17020
WUAT02018113.1	Potri.001G441040.1	1320	1120	1518	1992	1280	3246	1424	1642
WUAT02018118.1	Potri.006G163301.1	21328	15538	16682	28732	17656	20030	17326	15904
WUAT02018123.1	Potri.001G357100.4	13912	10000	11606	18658	6882	8888	9736	11410
WUAT02018124.1	Potri.004G054400.2	8	20	12	10	2	102	0	0
WUAT02018127.1	Potri.013G151600.1	21170	24790	28148	28640	29524	33028	57310	32906
WUAT02018132.1	Potri.001G113100.1	291854	139926	149846	314548	36308	43856	47940	89716
WUAT02018133.1	Potri.011G070300.1	7170	4636	5588	10228	3344	3240	3126	4274
WUAT02018134.1	Potri.001G272700.2	116720	133528	137616	104686	20156	20062	26774	116678
WUAT02018136.1	Potri.003G006300.1	992	686	1530	1494	1424	1970	2204	1670
WUAT02018141.1	Potri.015G006000.1	452	508	614	1028	1326	566	888	900
WUAT02018143.1	Potri.002G038700.1	4128	3132	5610	5956	4408	6570	5458	8594
WUAT02018145.1	Potri.018G014000.4	26414	27378	31844	42612	29742	38552	40064	27732
WUAT02018148.1	Potri.006G166300.1	17580	22502	22534	21418	20638	22360	26740	24280
WUAT02018150.1	Potri.013G133550.2	23026	21158	26278	38390	31708	40026	37198	30114
WUAT02018151.1	Potri.008G152300.4	15338	26832	29828	21368	94468	106360	70494	16340
WUAT02018154.1	Potri.010G000301.1	28114	25744	27044	36758	28470	40914	34122	26442
WUAT02018155.1	Potri.006G215200.3	10392	8824	11950	14086	7948	13258	13324	9060
WUAT02018158.1	Potri.006G190600.4	15624	17638	19364	24846	15134	21686	23702	16370
WUAT02018159.1	Potri.011G074067.1	1970	1652	3716	3088	2320	2578	3662	2588
WUAT02018162.1	Potri.005G203500.2	5764	4302	4048	6412	2002	6642	5166	6238
WUAT02018167.1	Potri.013G143400.2	43040	29684	28536	41484	4772	7694	4546	32208
WUAT02018177.1	Potri.010G152600.4	205088	76654	90098	155742	81748	71134	73274	80676
WUAT02018181.1	Potri.013G133550.2	25196	36268	69490	39316	17858	42846	18584	63004
WUAT02018186.1	Potri.001G289300.1	17068	15514	11510	21064	12438	13862	17730	16166
WUAT02018187.1	Potri.005G111000.1	2078	2266	2378	2622	2602	2660	2390	1830
WUAT02018190.1	Potri.006G130000.2	13622	12532	12750	19788	12136	12292	13660	14856
WUAT02018194.1	Potri.014G017900.1	8066	7116	8342	9996	6820	7952	7478	8260
WUAT02018195.1	Potri.013G127300.6	54	38	54	86	84	170	66	58
WUAT02018197.1	Potri.010G052900.1	0	0	2	0	0	0	2	0
WUAT02018198.1	Potri.019G126901.1	114	172	294	128	322	532	462	310
WUAT02018199.1	Potri.012G007600.1	11276	10096	12648	17222	11880	19114	13294	12026
WUAT02018200.1	Potri.004G125150.1	946	810	1610	1030	1102	1820	1834	1920
WUAT02018201.1	Potri.001G317200.3	5038	7126	4214	9100	4256	6920	8814	5744
WUAT02018203.1	Potri.011G075051.1	4642	9286	8102	9806	22748	25640	29986	7108
WUAT02018204.1	Potri.015G082283.2	1308	1038	2076	1490	2222	3008	2362	1864
WUAT02018208.1	Potri.011G062100.1	2682	1768	3056	3472	1740	2904	2056	2906
WUAT02018211.1	Potri.006G204500.1	3230	3082	3504	4538	4208	7734	5410	3822
WUAT02018213.1	Potri.003G143200.1	21048	19556	20598	29522	13490	16354	19976	20080
WUAT02018215.1	Potri.001G349300.9	23152	22886	37748	24800	44754	68814	77642	65402
WUAT02018217.1	Potri.001G032000.3	16708	14958	17410	21186	15724	20804	18358	13196
WUAT02018218.1	Potri.019G018400.2	8072	11128	9368	13112	6022	10190	11042	11518
WUAT02018222.1	Potri.007G113300.5	4464	5786	7262	8358	4188	9336	10610	8362
WUAT02018224.1	Potri.013G142232.5	16	6	14	16	40	272	150	32
WUAT02018226.1	Potri.009G084300.1	11770	7028	11068	12872	8302	8682	9954	10352
WUAT02018241.1	Potri.006G202500.1	19368	24952	24974	25812	28012	37316	33350	22764
WUAT02018244.1	Potri.011G113575.1	3112	7756	1984	4470	5624	3924	4302	2978
WUAT02018248.1	Potri.004G013700.3	250	350	110	844	696	288	420	370
WUAT02018250.1	Potri.014G151101.2	436346	177076	363778	521410	801234	298288	1316138	136146
WUAT02018253.1	Potri.018G128200.1	154294	102056	123316	141276	164696	179346	193428	148496
WUAT02018254.1	Potri.005G147500.1	30976	12212	77332	44418	23540	36844	22118	33846
WUAT02018258.1	Potri.012G110800.1	45178	42122	44914	57638	45898	42048	46154	39966
WUAT02018261.1	Potri.001G312800.7	14	44	28	6	26	10	12	56
WUAT02018262.1	Potri.001G457000.1	79504	57352	70696	97678	70300	81424	79574	48608
WUAT02018266.1	Potri.002G145750.1	8946	6832	9822	9808	11320	15600	14242	13610
WUAT02018271.1	Potri.010G052500.1	29178	37792	36616	44946	62296	67282	60918	32010
WUAT02018276.1	Potri.001G327300.1	34722	30736	38926	35410	42520	45596	58912	47842
WUAT02018280.1	Potri.017G131000.1	5920	4894	5428	6992	5658	5936	5958	6016
WUAT02018281.1	Potri.009G057800.2	344	562	384	978	568	910	602	552
WUAT02018285.1	Potri.002G234500.1	1138	976	1392	1336	942	2064	1830	1166
WUAT02018289.1	Potri.008G151300.3	10304	8716	8998	16406	9338	10316	9652	6548
WUAT02018292.1	Potri.010G052500.1	6	0	0	20	4	2	4	30
WUAT02018294.1	Potri.001G092700.1	256	424	408	886	174	518	420	318
WUAT02018298.1	Potri.013G143400.2	1254	1780	1574	3082	1222	2354	1852	1562
WUAT02018302.1	Potri.013G142760.3	17152	12748	20436	34702	18298	16778	15356	9734
WUAT02018303.1	Potri.013G142232.6	642	2174	4852	686	2384	2986	3444	1246
WUAT02018304.1	Potri.005G063500.1	13342	13252	13182	17592	16044	16964	18948	14626
WUAT02018307.1	Potri.019G090600.2	2928	3272	4982	6088	3616	4198	4428	2798
WUAT02018311.1	Potri.001G312800.7	46952	36280	35914	68196	35198	25252	28360	20796
WUAT02018312.1	Potri.010G014500.1	560	688	724	1516	480	614	690	798
WUAT02018316.1	Potri.019G015768.1	18630	18618	18956	25244	12506	17448	16334	15866
WUAT02018322.1	Potri.013G068100.3	17816	24788	21474	30392	35714	25818	21092	16108
WUAT02018323.1	Potri.013G142124.1	1150	676	1812	1272	630	1736	1082	1766
WUAT02018325.1	Potri.010G249900.2	12810	6534	5308	8834	4842	5372	5834	5068
WUAT02018326.1	Potri.004G043200.2	35290	32816	35014	41964	33004	43894	45134	35778
WUAT02018330.1	Potri.004G034100.1	718	594	482	212	574	344	520	808
WUAT02018335.1	Potri.010G012800.1	19428	27798	34118	24774	31308	39910	45130	41396
WUAT02018336.1	Potri.001G250700.1	246	324	498	208	188	480	422	62
WUAT02018337.1	Potri.013G142760.3	530	1852	1230	838	1374	1254	3568	1704
WUAT02018339.1	Potri.016G022400.2	134	172	152	596	120	360	82	206
WUAT02018340.1	Potri.002G166800.1	10312	12982	12784	10282	18162	19976	20056	23004
WUAT02018343.1	Potri.013G143400.2	27822	52342	41126	25892	127008	138886	84308	44876
WUAT02018349.1	Potri.011G126151.1	934	1128	1136	608	1526	3004	3194	2030
WUAT02018356.1	Potri.017G138900.8	26318	28312	25394	26686	45852	52460	66490	77756
WUAT02018357.1	Potri.009G101200.4	5576	4110	2430	3952	5638	6422	4022	4222
WUAT02018361.1	Potri.005G067700.1	33050	26166	31026	42302	34810	32528	33610	31412
WUAT02018362.1	Potri.008G224210.1	2782	918	2190	3400	2426	2800	3380	1856
WUAT02018364.1	Potri.013G139112.2	7896	6446	7972	10396	8780	8454	9982	8026
WUAT02018365.1	Potri.001G278500.1	6432	3322	6030	5896	6898	6678	6548	5762
WUAT02018366.1	Potri.001G230000.4	60966	89014	99098	88634	144706	256022	237398	154006
WUAT02018372.1	Potri.017G086200.1	2106	1276	2650	2418	11206	5826	10254	4724
WUAT02018388.1	Potri.013G136466.1	19418	24388	26432	30326	22836	37142	31220	28312
WUAT02018389.1	Potri.011G112800.1	9638	9212	10518	12760	8826	11322	10034	9904
WUAT02018392.1	Potri.001G004800.1	436	368	946	1496	100	614	152	94
WUAT02018393.1	Potri.009G109900.3	4218	2838	4856	6764	4664	4582	3818	2836
WUAT02018396.1	Potri.018G141100.2	36434	21898	19014	44592	17234	23902	22616	25186
WUAT02018397.1	Potri.003G112700.1	71218	62380	75358	114226	42776	56174	60144	59060
WUAT02018401.1	Potri.004G101700.4	41306	28070	33774	43424	35802	39850	37540	35112
WUAT02018405.1	Potri.013G143400.2	8622	6292	7830	9696	6710	9430	8898	9424
WUAT02018406.1	Potri.002G203700.1	88462	55750	85806	130276	15314	42082	18776	97770
WUAT02018408.1	Potri.013G133550.2	6	112	10	10	8	46	16	124
WUAT02018410.1	Potri.013G143400.2	40270	27836	36980	69284	32330	32442	36514	22524
WUAT02018411.1	Potri.009G018800.2	10498	10740	10988	16492	9128	10656	8650	13148
WUAT02018415.1	Potri.008G118100.2	17212	13628	16960	24814	11848	16432	12844	14590
WUAT02018418.1	Potri.002G078000.6	3754	3272	4514	5418	2740	4942	5388	4486
WUAT02018419.1	Potri.015G026100.2	310	390	504	556	444	580	526	172
WUAT02018425.1	Potri.012G104900.1	96	158	248	138	84	160	104	280
WUAT02018427.1	Potri.003G115800.7	4472	4428	4138	7000	4280	5752	5510	4096
WUAT02018429.1	Potri.001G019400.1	11330	11688	12584	20418	12142	10868	13076	11400
WUAT02018433.1	Potri.004G154900.3	29194	25796	27366	42400	33542	41390	38782	21686
WUAT02018437.1	Potri.008G096000.9	12578	9032	12206	14142	8082	8954	9636	11982
WUAT02018438.1	Potri.017G142500.1	262	588	414	714	704	846	574	376
WUAT02018441.1	Potri.004G105700.1	17484	16716	14238	20588	8484	10662	8348	10654
WUAT02018442.1	Potri.004G207400.1	63796	90108	64694	94516	62266	69066	67384	57336
WUAT02018444.1	Potri.014G185948.1	164	340	316	322	1448	1094	486	454
WUAT02018448.1	Potri.009G013900.1	50520	29684	30676	58600	34554	71028	74358	40070
WUAT02018451.1	Potri.004G012100.1	24630	29748	18794	21556	24954	12084	21974	13648
WUAT02018455.1	Potri.008G225001.1	8142	8302	9360	11702	8478	11528	10320	8462
WUAT02018456.1	Potri.013G139080.1	2256	1092	6756	1276	10102	9638	41522	9868
WUAT02018459.1	Potri.004G199100.1	5662	6672	6558	8366	6732	6872	6970	5150
WUAT02018464.1	Potri.008G125100.1	50060	33888	35472	78476	27550	33108	30380	40068
WUAT02018465.1	Potri.006G262100.5	23336	19426	41666	18652	32410	32188	39098	56792
WUAT02018466.1	Potri.016G122901.1	724	890	958	602	510	446	724	134
WUAT02018469.1	Potri.016G001700.6	12296	7302	12882	19228	4586	6342	7110	12984
WUAT02018474.1	Potri.018G034700.1	8936	6038	6632	11260	8944	7816	6536	3928
WUAT02018476.1	Potri.012G031250.1	0	0	6	0	0	2	6	10
WUAT02018477.1	Potri.008G174500.5	7352	4366	5760	12694	582	696	776	4554
WUAT02018478.1	Potri.007G099900.2	2250	6126	4516	5558	7088	5428	5780	2564
WUAT02018479.1	Potri.006G145700.7	14122	16498	15588	23766	9706	16044	19732	16690
WUAT02018484.1	Potri.014G095400.1	262	86	64	224	162	278	114	104
WUAT02018487.1	Potri.015G029100.1	8556	12084	10504	10684	7722	10408	7880	10368
WUAT02018491.1	Potri.011G118500.1	3088	1334	2072	4444	718	1558	2026	2306
WUAT02018492.1	Potri.013G154700.1	566	268	454	1116	554	522	426	686
WUAT02018493.1	Potri.015G071800.3	11982	11702	11756	16684	16052	16160	16452	14532
WUAT02018496.1	Potri.007G056200.1	2820	2170	1816	3016	1988	1980	2986	2540
WUAT02018497.1	Potri.006G123000.1	82	222	80	160	400	506	534	88
WUAT02018501.1	Potri.010G173600.3	9406	10992	12610	15402	10818	16350	17948	13684
WUAT02018505.1	Potri.001G051900.1	24894	19778	20798	33396	21666	26664	25462	21686
WUAT02018507.1	Potri.013G133550.2	170	228	132	22	172	448	172	272
WUAT02018514.1	Potri.017G101100.5	35520	52966	49534	65454	37400	77998	82770	57346
WUAT02018517.1	Potri.002G105100.1	462	350	430	942	96	392	302	590
WUAT02018519.1	Potri.013G088025.1	1702	1770	2518	2024	2542	3832	3448	1732
WUAT02018520.1	Potri.013G139112.2	4374	3414	3748	3438	4172	5478	6094	6232
WUAT02018523.1	Potri.001G148800.5	62604	65670	69126	85622	55396	80604	83290	65006
WUAT02018525.1	Potri.010G076500.1	34350	32636	44948	42504	32546	29426	32586	48874
WUAT02018526.1	Potri.009G044300.1	126	50	58	84	34	44	58	78
WUAT02018528.1	Potri.011G074868.1	2588	2022	3374	4272	1854	3482	2518	4182
WUAT02018532.1	Potri.001G312800.7	39326	32230	34248	47434	29668	35872	36940	33370
WUAT02018533.1	Potri.004G145800.1	30208	23936	34438	50126	15516	25836	31036	37870
WUAT02018537.1	Potri.010G088800.2	922	1502	1364	1604	686	798	852	884
WUAT02018540.1	Potri.013G136466.1	1218	32	426	466	242	146	282	162
WUAT02018542.1	Potri.006G154400.1	10550	8628	10352	15482	7462	7412	7058	8280
WUAT02018546.1	Potri.006G021400.1	19096	17352	13712	23554	10460	11078	10730	15658
WUAT02018550.1	Potri.008G054700.4	11468	17072	13350	17770	18546	18454	19462	13182
WUAT02018555.1	Potri.003G060300.3	8836	6560	9160	11302	3924	4384	4466	10434
WUAT02018557.1	Potri.003G208400.2	8	2	0	0	0	0	8	0
WUAT02018559.1	Potri.015G069700.3	34990	32454	38674	43392	35972	39974	45864	41434
WUAT02018564.1	Potri.006G129600.1	13452	14226	13242	19148	12078	13546	15072	13352
WUAT02018565.1	Potri.004G178200.1	17412	15480	32766	24388	23122	23776	39122	21880
WUAT02018566.1	Potri.002G099500.1	212354	152516	148544	271096	87002	79160	96578	111342
WUAT02018568.1	Potri.001G270100.2	12316	12264	12136	20176	12014	12822	12134	13596
WUAT02018572.1	Potri.013G155400.1	9468	9426	8610	14800	7494	8606	7584	9244
WUAT02018577.1	Potri.015G072800.4	31184	37860	38116	44390	30212	36628	48300	41010
WUAT02018581.1	Potri.001G305600.1	66598	50050	67264	77196	45094	69138	66246	72984
WUAT02018589.1	Potri.004G083300.2	1434	1176	1738	2290	1772	2918	2598	1992
WUAT02018590.1	Potri.019G024200.4	1778	1496	1610	1126	1076	940	3292	1556
WUAT02018591.1	Potri.011G073900.2	738	350	176	72	74	58	144	290
WUAT02018593.1	Potri.006G131900.1	17236	17346	17832	19372	11808	19672	23688	20778
WUAT02018595.1	Potri.018G081300.1	48402	34278	38192	52754	39622	46102	55372	39014
WUAT02018599.1	Potri.005G185400.1	37036	25580	28320	42072	23754	27414	26190	25560
WUAT02018603.1	Potri.001G200400.3	716	632	808	372	414	592	880	836
WUAT02018604.1	Potri.013G138300.3	256	1102	1260	1844	192	982	1108	332
WUAT02018614.1	Potri.013G139112.1	2270	9600	5228	6700	14330	22730	16600	5734
WUAT02018618.1	Potri.009G082300.1	14142	10712	12524	16780	16314	16140	17022	13052
WUAT02018623.1	Potri.015G026100.2	4246	4450	3750	6694	2804	3336	3576	4706
WUAT02018625.1	Potri.005G109900.3	45902	35464	44942	59016	32250	32802	30490	36552
WUAT02018626.1	Potri.006G055300.2	1674	2040	2022	2150	886	1826	2066	2152
WUAT02018631.1	Potri.013G136466.1	85180	119276	168506	125706	107978	136918	112380	175252
WUAT02018634.1	Potri.014G185804.1	2388	2470	4254	10796	2252	5522	2878	3294
WUAT02018635.1	Potri.017G099100.1	48048	36434	40948	60596	39258	42658	35870	32874
WUAT02018637.1	Potri.013G143400.2	27574	10	98	30	14	38	36	46
WUAT02018640.1	Potri.009G006900.1	9024	4488	6694	11106	7260	7428	6496	8460
WUAT02018641.1	Potri.013G142124.1	12394	9466	10652	14026	7742	11492	9740	9226
WUAT02018648.1	Potri.008G211500.1	8074	4810	8876	10720	6680	9280	7026	9692
WUAT02018649.1	Potri.013G143400.2	14036	13342	13340	19884	10388	15384	14142	13664
WUAT02018652.1	Potri.014G069800.2	35438	22956	24650	43112	23952	21416	24256	15444
WUAT02018653.1	Potri.014G122600.1	1134	2592	1414	2962	1466	1462	1968	794
WUAT02018658.1	Potri.006G185100.1	40760	39416	40430	59880	39628	39268	38440	41710
WUAT02018662.1	Potri.004G174800.1	82	96	80	136	52	70	54	196
WUAT02018663.1	Potri.013G162200.1	32546	30676	34486	36646	44892	54368	46734	44280
WUAT02018665.1	Potri.005G251800.3	13760	9884	10836	16292	6768	13506	10328	11948
WUAT02018670.1	Potri.013G154900.3	4958	3806	7792	5636	5360	10094	9778	5512
WUAT02018671.1	Potri.011G113575.1	130	116	72	58	148	34	130	58
WUAT02018673.1	Potri.011G074201.1	140	194	152	240	84	240	250	232
WUAT02018674.1	Potri.010G052500.1	5134	930	2744	7912	138	448	188	2376
WUAT02018676.1	Potri.016G051600.1	8974	8948	9508	16804	1620	3190	2888	9760
WUAT02018677.1	Potri.001G040000.1	24	26	16	26	0	12	6	8
WUAT02018680.1	Potri.015G043200.4	17248	21406	24198	27130	23594	29634	26672	22308
WUAT02018682.1	Potri.017G029700.1	7190	3022	6210	12714	2556	1686	2740	4534
WUAT02018685.1	Potri.001G204350.1	926	144	10	136	156	226	298	210
WUAT02018687.1	Potri.010G001400.8	3206	2796	2722	5778	1514	3028	2640	2658
WUAT02018691.1	Potri.013G139112.2	15046	12496	12718	8118	2758	3418	2766	9948
WUAT02018694.1	Potri.015G024200.1	11134	11538	12240	16694	11164	11190	13010	10634
WUAT02018696.1	Potri.005G230800.9	4476	2406	3386	7254	2424	5604	4564	3992
WUAT02018698.1	Potri.007G105300.2	3926	2988	3788	5358	5456	5412	6860	2890
WUAT02018699.1	Potri.001G253900.1	1208	988	1636	1096	682	1108	1732	1960
WUAT02018700.1	Potri.004G090500.1	5856	4018	5040	8850	5844	5538	5346	5806
WUAT02018703.1	Potri.002G231800.1	51330	34946	52108	68214	40368	52756	47118	48116
WUAT02018707.1	Potri.010G052500.1	176	370	114	908	888	2048	1594	324
WUAT02018712.1	Potri.007G090150.1	4668	2284	1816	3090	1924	1872	4032	7290
WUAT02018714.1	Potri.013G133550.2	1364	1996	2854	3346	1382	2224	2468	2134
WUAT02018715.1	Potri.013G143400.2	8288	9262	7456	17800	9492	20396	16702	11050
WUAT02018716.1	Potri.005G107066.1	2868	1990	2052	5364	2796	4328	3310	2604
WUAT02018722.1	Potri.010G052500.1	2674	3260	3138	3542	3926	4912	4308	4478
WUAT02018730.1	Potri.006G043166.1	4368	4122	5016	7184	5684	7126	6394	6558
WUAT02018734.1	Potri.007G010700.1	19928	20098	19546	28912	16498	23580	24816	22996
WUAT02018740.1	Potri.013G143400.2	6624	7642	10504	9188	13838	16800	14890	7818
WUAT02018741.1	Potri.012G031250.1	160	354	120	680	368	876	706	694
WUAT02018746.1	Potri.013G143400.2	66	6	20	52	8	20	14	164
WUAT02018753.1	Potri.014G075200.2	4830	6822	7394	6522	9790	12562	11004	8648
WUAT02018756.1	Potri.002G129100.2	1968	5068	2830	4264	6180	5436	4954	2086
WUAT02018757.1	Potri.007G018500.3	352724	267440	57888	526142	40090	44138	49054	63000
WUAT02018758.1	Potri.010G069700.1	12108	6206	5782	15822	1400	2212	954	6394
WUAT02018761.1	Potri.012G007400.2	17950	8422	14516	27982	6326	8436	13964	10626
WUAT02018764.1	Potri.010G052500.1	106	138	104	192	146	110	118	154
WUAT02018766.1	Potri.016G083100.8	6154	8044	9424	8462	6172	12272	11310	10242
WUAT02018767.1	Potri.014G000600.1	7488	7202	8836	9302	8722	9822	9914	11344
WUAT02018770.1	Potri.013G143400.2	10578	12318	11216	14170	10214	13658	16468	13456
WUAT02018771.1	Potri.012G110800.1	64	60	150	152	34	84	110	72
WUAT02018775.1	Potri.010G093200.3	19080	20696	18654	25122	21562	21490	21828	16056
WUAT02018776.1	Potri.007G032700.5	24350	22504	17004	26034	9606	12226	15560	16696
WUAT02018777.1	Potri.001G312800.9	2	4	0	2	0	0	2	0
WUAT02018781.1	Potri.005G071600.8	5402	6624	5208	9356	6978	7296	7860	4692
