Protein_ID	subject_id	Gene_ID	exprLevel_log	transcript_ID	goTermId	goName	gotermType	goAcc
788889	Potri.015G006000.1	WUAT02018141.1	6.666084599	788889	2653	ATP binding	molecular_function	GO:0005524
788889	Potri.015G006000.1	WUAT02018141.1	6.666084599	788889	8614	ATPase activity	molecular_function	GO:0016887
788889	Potri.015G006000.1	WUAT02018141.1	6.666084599	788889	8812	nucleoside-triphosphatase activity	molecular_function	GO:0017111
789257	Potri.011G000200.1	WUAT02001122.1	10.34488666	789257	14745	nutrient reservoir activity	molecular_function	GO:0045735
789257	Potri.011G000200.1	WUAT02001122.1	10.34488666	789257	1170	catalytic activity	molecular_function	GO:0003824
797827	Potri.001G282400.1	WUAT02017525.1	8.455768953	797827	7826	membrane	cellular_component	GO:0016020
797827	Potri.001G282400.1	WUAT02017525.1	8.455768953	797827	2860	mitochondrial inner membrane	cellular_component	GO:0005743
797827	Potri.001G282400.1	WUAT02017525.1	8.455768953	797827	2450	transporter activity	molecular_function	GO:0005215
797827	Potri.001G282400.1	WUAT02017525.1	8.455768953	797827	3879	transport	biological_process	GO:0006810
797827	Potri.001G282400.1	WUAT02017525.1	8.455768953	797827	2625	binding	molecular_function	GO:0005488
797985	Potri.001G317600.1	WUAT02014673.1	4.661453475	797985	5660	biosynthetic process	biological_process	GO:0009058
797985	Potri.001G317600.1	WUAT02014673.1	4.661453475	797985	15527	sucrose-phosphate synthase activity	molecular_function	GO:0046524
798039	Potri.001G302400.1	WUAT02020754.1	8.806534815	798039	8488	transferase activity, transferring hexosyl groups	molecular_function	GO:0016758
798039	Potri.001G302400.1	WUAT02020754.1	8.806534815	798039	4804	metabolic process	biological_process	GO:0008152
798053	Potri.001G299700.1	WUAT02017502.1	11.07981	798053	5688	methionine biosynthetic process	biological_process	GO:0009086
798053	Potri.001G299700.1	WUAT02017502.1	11.07981	798053	15525	S-methyl-5-thioribose kinase activity	molecular_function	GO:0046522
798148	Potri.001G362300.3	WUAT02009352.1	11.015993	798148	3503	translation	biological_process	GO:0006412
798148	Potri.001G362300.3	WUAT02009352.1	11.015993	798148	3879	transport	biological_process	GO:0006810
798148	Potri.001G362300.3	WUAT02009352.1	11.015993	798148	2746	intracellular anatomical structure	cellular_component	GO:0005622
798148	Potri.001G362300.3	WUAT02009352.1	11.015993	798148	157	nucleotide binding	molecular_function	GO:0000166
798148	Potri.001G362300.3	WUAT02009352.1	11.015993	798148	8614	ATPase activity	molecular_function	GO:0016887
798148	Potri.001G362300.3	WUAT02009352.1	11.015993	798148	2953	ribosome	cellular_component	GO:0005840
798148	Potri.001G362300.3	WUAT02009352.1	11.015993	798148	13182	ATPase-coupled transmembrane transporter activity	molecular_function	GO:0042626
798148	Potri.001G362300.3	WUAT02009352.1	11.015993	798148	1107	structural constituent of ribosome	molecular_function	GO:0003735
798148	Potri.001G362300.3	WUAT02009352.1	11.015993	798148	2653	ATP binding	molecular_function	GO:0005524
798148	Potri.001G362300.3	WUAT02009352.1	11.015993	798148	8812	nucleoside-triphosphatase activity	molecular_function	GO:0017111
798148	Potri.001G362300.3	WUAT02009352.1	11.015993	798148	7827	integral component of membrane	cellular_component	GO:0016021
798148	Potri.001G362300.3	WUAT02006949.1	10.43564584	798148	3503	translation	biological_process	GO:0006412
798148	Potri.001G362300.3	WUAT02006949.1	10.43564584	798148	3879	transport	biological_process	GO:0006810
798148	Potri.001G362300.3	WUAT02006949.1	10.43564584	798148	2746	intracellular anatomical structure	cellular_component	GO:0005622
798148	Potri.001G362300.3	WUAT02006949.1	10.43564584	798148	157	nucleotide binding	molecular_function	GO:0000166
798148	Potri.001G362300.3	WUAT02006949.1	10.43564584	798148	8614	ATPase activity	molecular_function	GO:0016887
798148	Potri.001G362300.3	WUAT02006949.1	10.43564584	798148	2953	ribosome	cellular_component	GO:0005840
798148	Potri.001G362300.3	WUAT02006949.1	10.43564584	798148	13182	ATPase-coupled transmembrane transporter activity	molecular_function	GO:0042626
798148	Potri.001G362300.3	WUAT02006949.1	10.43564584	798148	1107	structural constituent of ribosome	molecular_function	GO:0003735
798148	Potri.001G362300.3	WUAT02006949.1	10.43564584	798148	2653	ATP binding	molecular_function	GO:0005524
798148	Potri.001G362300.3	WUAT02006949.1	10.43564584	798148	8812	nucleoside-triphosphatase activity	molecular_function	GO:0017111
798148	Potri.001G362300.3	WUAT02006949.1	10.43564584	798148	7827	integral component of membrane	cellular_component	GO:0016021
798148	Potri.001G362300.3	WUAT02003011.1	10.48713231	798148	3503	translation	biological_process	GO:0006412
798148	Potri.001G362300.3	WUAT02003011.1	10.48713231	798148	3879	transport	biological_process	GO:0006810
798148	Potri.001G362300.3	WUAT02003011.1	10.48713231	798148	2746	intracellular anatomical structure	cellular_component	GO:0005622
798148	Potri.001G362300.3	WUAT02003011.1	10.48713231	798148	157	nucleotide binding	molecular_function	GO:0000166
798148	Potri.001G362300.3	WUAT02003011.1	10.48713231	798148	8614	ATPase activity	molecular_function	GO:0016887
798148	Potri.001G362300.3	WUAT02003011.1	10.48713231	798148	2953	ribosome	cellular_component	GO:0005840
798148	Potri.001G362300.3	WUAT02003011.1	10.48713231	798148	13182	ATPase-coupled transmembrane transporter activity	molecular_function	GO:0042626
798148	Potri.001G362300.3	WUAT02003011.1	10.48713231	798148	1107	structural constituent of ribosome	molecular_function	GO:0003735
798148	Potri.001G362300.3	WUAT02003011.1	10.48713231	798148	2653	ATP binding	molecular_function	GO:0005524
798148	Potri.001G362300.3	WUAT02003011.1	10.48713231	798148	8812	nucleoside-triphosphatase activity	molecular_function	GO:0017111
798148	Potri.001G362300.3	WUAT02003011.1	10.48713231	798148	7827	integral component of membrane	cellular_component	GO:0016021
798164	Potri.001G369100.1	WUAT02006733.1	9.83338485	798164	8490	cellulose synthase (UDP-forming) activity	molecular_function	GO:0016760
798164	Potri.001G369100.1	WUAT02006733.1	9.83338485	798164	7826	membrane	cellular_component	GO:0016020
798164	Potri.001G369100.1	WUAT02006733.1	9.83338485	798164	11057	cellulose biosynthetic process	biological_process	GO:0030244
798164	Potri.001G369100.1	WUAT02003320.1	9.974111688	798164	8490	cellulose synthase (UDP-forming) activity	molecular_function	GO:0016760
798164	Potri.001G369100.1	WUAT02003320.1	9.974111688	798164	7826	membrane	cellular_component	GO:0016020
798164	Potri.001G369100.1	WUAT02003320.1	9.974111688	798164	11057	cellulose biosynthetic process	biological_process	GO:0030244
798197	Potri.001G378500.1	WUAT02003470.1	8.318874224	798197	7826	membrane	cellular_component	GO:0016020
798197	Potri.001G378500.1	WUAT02003470.1	8.318874224	798197	3929	amino acid transport	biological_process	GO:0006865
798197	Potri.001G378500.1	WUAT02003470.1	8.318874224	798197	2494	amine transmembrane transporter activity	molecular_function	GO:0005275
798197	Potri.001G378500.1	WUAT02003470.1	8.318874224	798197	3879	transport	biological_process	GO:0006810
798197	Potri.001G378500.1	WUAT02011519.1	6.233902356	798197	7826	membrane	cellular_component	GO:0016020
798197	Potri.001G378500.1	WUAT02011519.1	6.233902356	798197	3929	amino acid transport	biological_process	GO:0006865
798197	Potri.001G378500.1	WUAT02011519.1	6.233902356	798197	2494	amine transmembrane transporter activity	molecular_function	GO:0005275
798197	Potri.001G378500.1	WUAT02011519.1	6.233902356	798197	3879	transport	biological_process	GO:0006810
798252	Potri.001G457000.1	WUAT02018262.1	11.18449978	798252	1709	hydroxymethylglutaryl-CoA reductase (NADPH) activity	molecular_function	GO:0004420
798252	Potri.001G457000.1	WUAT02018262.1	11.18449978	798252	7827	integral component of membrane	cellular_component	GO:0016021
798252	Potri.001G457000.1	WUAT02018262.1	11.18449978	798252	5660	biosynthetic process	biological_process	GO:0009058
798252	Potri.001G457000.1	WUAT02018262.1	11.18449978	798252	3707	lipid metabolic process	biological_process	GO:0006629
798285	Potri.001G467300.1	WUAT02007277.1	9.111974485	798285	1980	transmembrane receptor protein tyrosine kinase activity	molecular_function	GO:0004714
798285	Potri.001G467300.1	WUAT02007277.1	9.111974485	798285	1981	non-membrane spanning protein tyrosine kinase activity	molecular_function	GO:0004715
798285	Potri.001G467300.1	WUAT02007277.1	9.111974485	798285	1958	cGMP-dependent protein kinase activity	molecular_function	GO:0004692
798285	Potri.001G467300.1	WUAT02007277.1	9.111974485	798285	8094	phosphatidylinositol phosphate kinase activity	molecular_function	GO:0016307
798285	Potri.001G467300.1	WUAT02007277.1	9.111974485	798285	1959	cyclin-dependent protein serine/threonine kinase activity	molecular_function	GO:0004693
798285	Potri.001G467300.1	WUAT02007277.1	9.111974485	798285	1942	transmembrane receptor protein serine/threonine kinase activity	molecular_function	GO:0004675
798285	Potri.001G467300.1	WUAT02007277.1	9.111974485	798285	13114	eukaryotic elongation factor-2 kinase activator activity	molecular_function	GO:0042557
798285	Potri.001G467300.1	WUAT02007277.1	9.111974485	798285	10721	cyclin-dependent protein kinase activating kinase activity	molecular_function	GO:0019912
798285	Potri.001G467300.1	WUAT02007277.1	9.111974485	798285	10029	transmembrane receptor protein kinase activity	molecular_function	GO:0019199
798285	Potri.001G467300.1	WUAT02007277.1	9.111974485	798285	1960	eukaryotic translation initiation factor 2alpha kinase activity	molecular_function	GO:0004694
798285	Potri.001G467300.1	WUAT02007277.1	9.111974485	798285	5023	IkappaB kinase activity	molecular_function	GO:0008384
798285	Potri.001G467300.1	WUAT02007277.1	9.111974485	798285	1977	ribosomal protein S6 kinase activity	molecular_function	GO:0004711
798285	Potri.001G467300.1	WUAT02007277.1	9.111974485	798285	2653	ATP binding	molecular_function	GO:0005524
798285	Potri.001G467300.1	WUAT02007277.1	9.111974485	798285	12218	phosphatidylinositol 3-kinase activity	molecular_function	GO:0035004
798285	Potri.001G467300.1	WUAT02007277.1	9.111974485	798285	5080	phosphofructokinase activity	molecular_function	GO:0008443
798285	Potri.001G467300.1	WUAT02007277.1	9.111974485	798285	9567	phenol kinase activity	molecular_function	GO:0018720
798285	Potri.001G467300.1	WUAT02007277.1	9.111974485	798285	10722	cyclin-dependent protein kinase activating kinase regulator activity	molecular_function	GO:0019914
798285	Potri.001G467300.1	WUAT02007277.1	9.111974485	798285	1974	MAP kinase kinase activity	molecular_function	GO:0004708
798285	Potri.001G467300.1	WUAT02007277.1	9.111974485	798285	1939	protein kinase activity	molecular_function	GO:0004672
798285	Potri.001G467300.1	WUAT02007277.1	9.111974485	798285	5174	JUN kinase kinase activity	molecular_function	GO:0008545
798285	Potri.001G467300.1	WUAT02007277.1	9.111974485	798285	1955	phosphorylase kinase activity	molecular_function	GO:0004689
798285	Potri.001G467300.1	WUAT02007277.1	9.111974485	798285	1982	obsolete signal transducer, downstream of receptor, with protein tyrosine kinase activity	molecular_function	GO:0004716
798285	Potri.001G467300.1	WUAT02007277.1	9.111974485	798285	8277	cyclin-dependent protein serine/threonine kinase regulator activity	molecular_function	GO:0016538
798285	Potri.001G467300.1	WUAT02007277.1	9.111974485	798285	1963	protein kinase C activity	molecular_function	GO:0004697
798285	Potri.001G467300.1	WUAT02007277.1	9.111974485	798285	8502	phosphotransferase activity, alcohol group as acceptor	molecular_function	GO:0016773
798285	Potri.001G467300.1	WUAT02007277.1	9.111974485	798285	13113	eukaryotic elongation factor-2 kinase regulator activity	molecular_function	GO:0042556
798285	Potri.001G467300.1	WUAT02007277.1	9.111974485	798285	1975	MAP kinase kinase kinase activity	molecular_function	GO:0004709
798285	Potri.001G467300.1	WUAT02007277.1	9.111974485	798285	1978	protein serine/threonine/tyrosine kinase activity	molecular_function	GO:0004712
798285	Potri.001G467300.1	WUAT02007277.1	9.111974485	798285	1941	protein serine/threonine kinase activity	molecular_function	GO:0004674
798285	Potri.001G467300.1	WUAT02007277.1	9.111974485	798285	4989	MAP kinase kinase kinase kinase activity	molecular_function	GO:0008349
798285	Potri.001G467300.1	WUAT02007277.1	9.111974485	798285	1952	elongation factor-2 kinase activity	molecular_function	GO:0004686
798285	Potri.001G467300.1	WUAT02007277.1	9.111974485	798285	1946	obsolete casein kinase activity	molecular_function	GO:0004680
798285	Potri.001G467300.1	WUAT02007277.1	9.111974485	798285	3551	protein phosphorylation	biological_process	GO:0006468
798285	Potri.001G467300.1	WUAT02007277.1	9.111974485	798285	1956	cyclic nucleotide-dependent protein kinase activity	molecular_function	GO:0004690
798285	Potri.001G467300.1	WUAT02007277.1	9.111974485	798285	1949	calmodulin-dependent protein kinase activity	molecular_function	GO:0004683
798285	Potri.001G467300.1	WUAT02007277.1	9.111974485	798285	1947	obsolete casein kinase I activity	molecular_function	GO:0004681
798285	Potri.001G467300.1	WUAT02007277.1	9.111974485	798285	5225	phosphorylase kinase regulator activity	molecular_function	GO:0008607
798285	Potri.001G467300.1	WUAT02007277.1	9.111974485	798285	1979	protein tyrosine kinase activity	molecular_function	GO:0004713
798285	Potri.001G467300.1	WUAT02007277.1	9.111974485	798285	1970	NF-kappaB-inducing kinase activity	molecular_function	GO:0004704
798285	Potri.001G467300.1	WUAT02007277.1	9.111974485	798285	1945	AMP-activated protein kinase activity	molecular_function	GO:0004679
798285	Potri.001G467300.1	WUAT02007277.1	9.111974485	798285	1968	obsolete signal transducer, downstream of receptor, with serine/threonine kinase activity	molecular_function	GO:0004702
798285	Potri.001G467300.1	WUAT02007277.1	9.111974485	798285	1969	G protein-coupled receptor kinase activity	molecular_function	GO:0004703
798285	Potri.001G467300.1	WUAT02007277.1	9.111974485	798285	1944	DNA-dependent protein kinase activity	molecular_function	GO:0004677
798285	Potri.001G467300.1	WUAT02007277.1	9.111974485	798285	1943	3-phosphoinositide-dependent protein kinase activity	molecular_function	GO:0004676
798285	Potri.001G467300.1	WUAT02007277.1	9.111974485	798285	1973	MAP kinase activity	molecular_function	GO:0004707
