Gene_ID	explevel_log	subject_id
WUAT02021733.1	8.85740605609317	Potri.004G225500.1
WUAT02021737.1	9.5063891672372	Potri.002G188400.1
WUAT02021740.1	9.80777052824622	Potri.010G194600.3
WUAT02021741.1	11.4094064897488	Potri.001G161700.1
WUAT02021742.1	6.93699468626496	Potri.005G093000.5
WUAT02021749.1	7.98558160598078	Potri.006G159200.1
WUAT02021751.1	8.43343755448477	Potri.013G112500.6
WUAT02021754.1	9.32190655129825	Potri.005G203500.2
WUAT02021759.1	13.0530802457525	Potri.005G100400.9
WUAT02021762.1	10.1594577592273	Potri.006G146900.1
WUAT02021763.1	11.4190321151275	Potri.013G002400.4
WUAT02021764.1	8.70726172876243	Potri.001G154100.2
WUAT02021766.1	7.2963306358464	Potri.016G022700.10
WUAT02021767.1	9.35373393816559	Potri.013G143400.2
WUAT02021768.1	11.4702232096625	Potri.003G142900.4
WUAT02021772.1	10.2355513119297	Potri.012G031250.1
WUAT02021777.1	9.49691810849655	Potri.013G163300.1
WUAT02021781.1	8.64723859223574	Potri.011G074100.1
WUAT02021782.1	9.27076498034321	Potri.014G101900.4
WUAT02021787.1	5.64801713870863	Potri.004G229500.2
WUAT02021795.1	9.66547227538654	Potri.006G005900.1
WUAT02021797.1	10.4539881308312	Potri.007G055500.1
WUAT02021799.1	9.50390449713771	Potri.010G206600.1
WUAT02021800.1	9.82923214357081	Potri.005G052700.1
WUAT02021805.1	7.96337228786809	Potri.012G049500.1
WUAT02021808.1	10.4957914838562	Potri.002G057700.2
WUAT02021812.1	6.95757103672497	Potri.005G161366.1
WUAT02021814.1	10.4940475205508	Potri.008G102900.1
WUAT02021819.1	8.27517798844672	Potri.010G170300.1
WUAT02021827.1	8.88481304807013	Potri.006G039000.4
WUAT02021830.1	11.6917685480884	Potri.003G146300.2
WUAT02021831.1	10.9727639069351	Potri.006G111300.3
WUAT02021835.1	10.5684830200183	Potri.006G161538.1
WUAT02021840.1	6.1516148869429	Potri.006G114700.1
WUAT02021844.1	8.26476289626193	Potri.012G085300.2
WUAT02021845.1	9.29758795042387	Potri.013G025100.1
WUAT02021848.1	11.1883299811133	Potri.011G074600.2
WUAT02021849.1	9.18591792326372	Potri.007G026700.1
WUAT02021850.1	9.57891497740324	Potri.014G120100.6
WUAT02021853.1	6.80363290996618	Potri.001G349300.9
WUAT02021857.1	10.8675922062742	Potri.014G041600.1
WUAT02021858.1	10.6962912567611	Potri.014G112400.8
WUAT02021860.1	9.30132153591245	Potri.001G361800.13
WUAT02021862.1	9.4685460940042	Potri.002G137700.3
WUAT02021869.1	9.30575083956761	Potri.009G125600.1
WUAT02021871.1	8.32772587979302	Potri.013G143400.2
WUAT02021878.1	1.50937427261985	Potri.010G052500.1
WUAT02021879.1	11.6413457742088	Potri.002G202300.2
WUAT02021884.1	5.06550858677843	Potri.007G061981.1
WUAT02021885.1	10.565630412249	Potri.019G131500.6
WUAT02021898.1	6.89978772488739	Potri.015G111500.1
WUAT02021899.1	4.20420910457503	Potri.001G385300.3
WUAT02021902.1	10.4925222433183	Potri.019G039900.3
WUAT02021903.1	10.3078349427209	Potri.002G145000.1
WUAT02021904.1	9.05497114241943	Potri.010G052500.1
WUAT02021912.1	8.26023010522721	Potri.001G249800.1
WUAT02021914.1	10.4051610291091	Potri.001G392200.3
WUAT02021915.1	5.4733103676129	Potri.016G004900.2
WUAT02021916.1	10.7790863693993	Potri.009G133900.2
WUAT02021920.1	10.9615617404084	Potri.010G013500.4
WUAT02021925.1	10.2527678399843	Potri.013G006100.1
WUAT02021926.1	11.2448660474898	Potri.013G142760.1
WUAT02021927.1	10.2998795624062	Potri.005G071500.3
WUAT02021929.1	10.3228426256693	Potri.019G034200.1
WUAT02021930.1	4.00215616365441	Potri.001G342933.1
WUAT02021935.1	7.25313985676812	Potri.010G223400.2
WUAT02021939.1	8.49445872327383	Potri.006G104300.1
WUAT02021943.1	9.21283859239121	Potri.003G160500.1
WUAT02021944.1	10.7610985585749	Potri.015G094200.1
WUAT02021948.1	10.5573229517225	Potri.005G154674.1
WUAT02021949.1	7.13577423319756	Potri.001G312800.7
WUAT02021952.1	10.8225683358547	Potri.006G160400.1
WUAT02021953.1	10.118974380401	Potri.013G137077.1
WUAT02021958.1	9.97088140135838	Potri.010G219500.1
WUAT02021965.1	10.0438172663719	Potri.001G392700.1
WUAT02021966.1	7.96029542520997	Potri.017G075700.1
WUAT02021967.1	6.34414913270075	Potri.006G039000.4
WUAT02021969.1	1.39973280150723	Potri.013G133550.2
WUAT02021970.1	9.97177269114008	Potri.013G142232.5
WUAT02021973.1	10.1281526623819	Potri.011G049700.7
WUAT02021974.1	11.0453513638187	Potri.001G317500.3
WUAT02021979.1	11.0648770464049	Potri.016G110000.2
WUAT02021984.1	10.1504590983787	Potri.001G312800.9
WUAT02021985.1	4.5810422026208	Potri.012G031250.1
WUAT02021988.1	10.3078651739497	Potri.001G157900.6
WUAT02021989.1	8.45979484350821	Potri.015G048900.5
WUAT02021990.1	8.16203085957288	Potri.009G031500.1
WUAT02021992.1	10.2570153485929	Potri.005G225400.1
WUAT02021995.1	8.68329477740494	Potri.008G162000.1
WUAT02021997.1	10.598897604997	Potri.006G081800.5
WUAT02021999.1	6.92510657951997	Potri.001G118800.1
WUAT02022001.1	9.72931964301483	Potri.005G201800.1
WUAT02022002.1	8.95778448863398	Potri.001G149600.1
WUAT02022003.1	3.38784270034056	Potri.005G154512.1
WUAT02022004.1	9.4262655257638	Potri.002G263300.3
WUAT02022006.1	10.5354120123105	Potri.019G083700.4
WUAT02022010.1	9.55747760544827	Potri.010G218600.4
WUAT02022011.1	10.0884570351309	Potri.004G009201.2
WUAT02022015.1	10.2454358698605	Potri.014G167000.6
WUAT02022016.1	7.19793750845398	Potri.013G142232.5
WUAT02022019.1	7.91481723149743	Potri.008G224210.1
WUAT02022020.1	9.04179126955539	Potri.008G155700.1
WUAT02022024.1	9.55415854620744	Potri.013G143400.2
WUAT02022028.1	8.96945385543296	Potri.002G159400.1
WUAT02022029.1	4.30878542832683	Potri.015G048200.4
WUAT02022030.1	9.95823549259783	Potri.012G079000.1
WUAT02022033.1	7.51519553994595	Potri.018G088400.2
WUAT02022037.1	8.38802522039372	Potri.006G179900.3
WUAT02022041.1	8.27973109553391	Potri.003G022600.1
WUAT02022043.1	2.89602472593774	Potri.002G105100.1
WUAT02022044.1	8.03169438133426	Potri.008G224210.1
WUAT02022052.1	10.3648681096842	Potri.009G036900.4
WUAT02022055.1	9.70335221366558	Potri.016G045600.3
WUAT02022056.1	9.84460133388827	Potri.018G149400.2
WUAT02022060.1	11.1168446923402	Potri.013G051200.2
WUAT02022069.1	9.66889815561747	Potri.010G220000.2
WUAT02022073.1	11.7246994849999	Potri.014G185804.1
WUAT02022074.1	10.7049648052078	Potri.019G020000.1
WUAT02022075.1	3.88444069234904	Potri.013G143400.2
WUAT02022078.1	8.85102101608899	Potri.007G020100.1
WUAT02022083.1	5.26862661251846	Potri.013G143400.2
WUAT02022087.1	10.9261373910301	Potri.004G201400.1
WUAT02022092.1	8.68730897979031	Potri.006G163301.1
WUAT02022093.1	1.87886287435299	Potri.011G075051.1
WUAT02022096.1	11.5534298827966	Potri.002G085400.1
WUAT02022099.1	9.50533398938212	Potri.009G132100.1
WUAT02022100.1	8.97646523884646	Potri.013G036300.1
WUAT02022102.1	4.87551854314875	Potri.005G119400.1
WUAT02022104.1	-0.658496339235916	Potri.008G224801.1
WUAT02022105.1	10.9319992620378	Potri.011G074600.2
WUAT02022106.1	2.55141603611628	Potri.005G142100.5
WUAT02022109.1	8.24218636282567	Potri.013G162700.1
WUAT02022114.1	11.0772593206029	Potri.017G073900.1
WUAT02022117.1	3.4813045973571	Potri.013G141700.3
WUAT02022118.1	7.5806478069738	Potri.004G140800.1
WUAT02022123.1	11.3269127154327	Potri.008G224210.1
WUAT02022128.1	8.47089322737565	Potri.001G312800.7
WUAT02022130.1	10.1835010994033	Potri.016G064800.2
WUAT02022136.1	9.58075401193376	Potri.007G085000.1
WUAT02022137.1	11.370138731712	Potri.006G053900.6
WUAT02022141.1	10.9057093717887	Potri.015G041300.2
WUAT02022145.1	6.92752003449375	Potri.008G173900.1
WUAT02022146.1	10.1400046692921	Potri.006G153100.4
WUAT02022147.1	7.39026651546233	Potri.004G165500.1
WUAT02022150.1	8.16243271161436	Potri.013G143400.2
WUAT02022153.1	12.0446558202734	Potri.006G128200.1
WUAT02022156.1	7.36622781375849	Potri.014G067700.3
WUAT02022158.1	10.0685646341612	Potri.006G120800.5
WUAT02022159.1	9.90900125817866	Potri.013G136466.1
WUAT02022168.1	9.84577882494451	Potri.013G163200.1
WUAT02022172.1	7.86248965384492	Potri.005G107600.1
WUAT02022178.1	11.4105049221192	Potri.001G038100.2
WUAT02022183.1	8.89882547395479	Potri.010G082700.1
WUAT02022185.1	7.68073490964962	Potri.007G097900.7
WUAT02022190.1	9.52048199701194	Potri.009G036700.4
WUAT02022195.1	8.90110953043929	Potri.006G275000.1
WUAT02022198.1	7.24611125637467	Potri.019G014344.1
WUAT02022200.1	10.4966714532156	Potri.019G053000.1
WUAT02022203.1	3.15813761799408	Potri.002G062600.14
WUAT02022204.1	10.5351134584544	Potri.019G086400.1
WUAT02022205.1	8.75264019719239	Potri.002G054000.1
WUAT02022209.1	10.8418357975139	Potri.002G178200.1
WUAT02022216.1	8.28572480973942	Potri.017G081900.4
WUAT02022217.1	7.81779322125295	Potri.011G074600.2
WUAT02022218.1	9.68343854864112	Potri.013G142124.1
WUAT02022223.1	6.25973203369775	Potri.010G001400.8
WUAT02022226.1	9.35437109094288	Potri.014G185948.1
WUAT02022232.1	9.49225354691352	Potri.005G226700.2
WUAT02022233.1	10.7567648800547	Potri.015G106532.1
WUAT02022236.1	8.35321569442883	Potri.004G174700.2
WUAT02022238.1	9.25812456231689	Potri.003G222400.3
WUAT02022240.1	11.3218005207616	Potri.010G153700.2
WUAT02022241.1	6.32159191757453	Potri.013G143400.2
WUAT02022245.1	8.89848037506348	Potri.006G066300.3
WUAT02022248.1	10.2195395373295	Potri.016G110800.4
WUAT02022249.1	8.97657153027066	Potri.005G074200.2
WUAT02022254.1	9.3002595929841	Potri.001G312800.9
WUAT02022258.1	10.3703904120662	Potri.006G066800.2
WUAT02022259.1	9.38610995016021	Potri.017G087700.2
WUAT02022260.1	10.8260830688073	Potri.009G072900.2
WUAT02022261.1	9.15392019713138	Potri.007G010000.1
WUAT02022264.1	2.19262257563125	Potri.006G164050.1
WUAT02022265.1	10.2077998602006	Potri.007G013900.1
WUAT02022267.1	10.8466264194606	Potri.003G053400.1
WUAT02022268.1	10.14175638124	Potri.005G014300.1
WUAT02022271.1	5.82128760222034	Potri.001G312800.8
WUAT02022272.1	9.45216615466128	Potri.009G102201.1
WUAT02022273.1	10.8582680300608	Potri.011G103401.1
WUAT02022276.1	10.6655037797173	Potri.013G143400.2
WUAT02022280.1	10.5868076915968	Potri.006G054800.3
WUAT02022281.1	9.06415803719042	Potri.006G150300.2
WUAT02022282.1	3.13909166165457	Potri.012G058400.2
WUAT02022283.1	7.56149945156555	Potri.015G042500.1
WUAT02022285.1	10.5614420843867	Potri.001G439600.1
WUAT02022286.1	8.79813191104731	Potri.002G008176.1
WUAT02022287.1	10.4020294942584	Potri.001G051900.1
WUAT02022293.1	5.91521214422063	Potri.005G213300.6
WUAT02022294.1	10.1438398179417	Potri.001G079400.4
WUAT02022295.1	5.45414373124311	Potri.010G052500.1
WUAT02022298.1	11.2092880378914	Potri.006G068500.19
WUAT02022299.1	10.3013246923171	Potri.001G148400.2
WUAT02022303.1	9.23475046907533	Potri.005G041101.3
WUAT02022304.1	9.94857825538757	Potri.019G050000.2
WUAT02022306.1	7.07978688018234	Potri.002G140300.1
WUAT02022312.1	8.84419946779521	Potri.018G020600.1
WUAT02022313.1	3.80720928283588	Potri.015G068200.1
WUAT02022316.1	9.82212092189008	Potri.007G069300.1
WUAT02022317.1	9.0303299293084	Potri.013G133550.2
WUAT02022321.1	6.43211607930105	Potri.003G083600.3
WUAT02022324.1	5.34616141256683	Potri.011G074700.2
WUAT02022326.1	10.874880359132	Potri.006G082300.1
WUAT02022327.1	7.51587226462271	Potri.001G170800.2
WUAT02022328.1	9.60791284305255	Potri.019G048700.3
WUAT02022330.1	11.5445369417535	Potri.017G081000.1
WUAT02022331.1	9.28150673754262	Potri.018G149500.6
WUAT02022339.1	9.53054380186046	Potri.013G136466.1
WUAT02022340.1	10.1205488568911	Potri.017G108100.1
WUAT02022344.1	9.91249437233597	Potri.009G057800.2
WUAT02022345.1	6.66910838611375	Potri.001G272300.1
WUAT02022346.1	9.20997661470386	Potri.008G024500.7
WUAT02022348.1	10.149382385837	Potri.012G031250.1
WUAT02022352.1	10.5950462074085	Potri.015G024400.1
WUAT02022353.1	8.56990086659243	Potri.017G014100.1
WUAT02022354.1	8.1154340242694	Potri.007G061881.1
WUAT02022355.1	2.867183672495	Potri.013G141912.1
WUAT02022358.1	7.37654774462835	Potri.010G075000.4
WUAT02022359.1	6.73571534860227	Potri.012G031250.1
WUAT02022366.1	9.47525847002422	Potri.007G139900.1
WUAT02022368.1	9.90559391301192	Potri.001G356300.1
WUAT02022370.1	10.2144941421512	Potri.001G007800.1
WUAT02022372.1	5.4787724621571	Potri.013G161900.1
WUAT02022375.1	10.7442619643727	Potri.001G320300.3
WUAT02022376.1	5.272905615008	Potri.006G163301.1
WUAT02022379.1	6.54473388171835	Potri.006G164050.1
WUAT02022381.1	10.2236846597575	Potri.005G210900.1
WUAT02022387.1	11.2039766108299	Potri.002G110500.1
WUAT02022389.1	9.30130612050759	Potri.010G205800.1
WUAT02022392.1	4.23890608073826	Potri.013G143400.2
WUAT02022393.1	6.3641035755055	Potri.013G143400.2
WUAT02022398.1	6.56117094689693	Potri.014G185804.1
WUAT02022402.1	7.1474778794381	Potri.012G110800.1
WUAT02022403.1	6.28333333723304	Potri.001G101300.3
WUAT02022415.1	9.21395865090531	Potri.019G003400.1
WUAT02022419.1	8.72502467002568	Potri.004G097500.1
WUAT02022424.1	8.95885064503685	Potri.010G163800.2
WUAT02022425.1	9.49075992694421	Potri.008G224210.1
WUAT02022426.1	8.74016937833101	Potri.001G312800.7
WUAT02022427.1	5.66751876126155	Potri.018G149400.2
WUAT02022429.1	8.27442331991443	Potri.010G241600.1
WUAT02022430.1	2.63576269902428	Potri.003G184000.1
WUAT02022433.1	7.42789900332791	Potri.002G160600.4
WUAT02022438.1	9.20737960365435	Potri.001G059900.1
WUAT02022447.1	11.0481829429	Potri.005G045600.12
WUAT02022451.1	7.25056792001186	Potri.013G142760.3
WUAT02022452.1	6.538749602809	Potri.012G058400.2
WUAT02022453.1	8.87201311199536	Potri.006G052200.2
WUAT02022456.1	11.9040912148518	Potri.011G094100.15
WUAT02022460.1	7.25188782147155	Potri.013G162200.1
WUAT02022463.1	9.09394775536639	Potri.003G074200.9
WUAT02022465.1	10.6164726533582	Potri.005G194600.1
WUAT02022466.1	8.41461282070645	Potri.017G135400.1
WUAT02022467.1	9.9969688319086	Potri.009G024100.12
WUAT02022469.1	11.2801757886736	Potri.003G213200.1
WUAT02022474.1	10.2677625209465	Potri.014G144800.2
WUAT02022475.1	10.5738511584245	Potri.012G031250.1
WUAT02022483.1	10.5022616578916	Potri.006G044400.1
WUAT02022488.1	9.99555721258169	Potri.011G074100.1
WUAT02022492.1	8.12963705723428	Potri.012G031250.1
WUAT02022494.1	7.49979307198769	Potri.016G094300.2
WUAT02022496.1	9.57573495923058	Potri.010G173100.12
WUAT02022501.1	9.66598556453423	Potri.008G039500.1
WUAT02022510.1	10.5539386889857	Potri.012G094600.9
WUAT02022512.1	10.3013945415461	Potri.013G143400.2
WUAT02022517.1	1.74712657097553	Potri.010G092800.1
WUAT02022519.1	10.5154846103696	Potri.005G040100.3
WUAT02022521.1	-0.315598385477944	Potri.007G109000.5
WUAT02022528.1	10.0147335987316	Potri.007G013300.1
WUAT02022533.1	7.1503809882687	Potri.013G142232.5
WUAT02022534.1	8.25629235228292	Potri.012G110800.1
WUAT02022538.1	9.49964057053975	Potri.013G142232.6
WUAT02022540.1	5.28034753258739	Potri.001G440200.1
WUAT02022542.1	8.01386954949715	Potri.007G071600.7
WUAT02022543.1	8.80182528247903	Potri.013G133550.2
WUAT02022544.1	0.652024978735119	Potri.003G078800.2
WUAT02022546.1	10.077134577966	Potri.014G160700.3
WUAT02022547.1	10.9563913342021	Potri.015G057600.3
WUAT02022548.1	11.2799960777698	Potri.002G036500.1
WUAT02022550.1	8.35510804841167	Potri.007G058500.1
WUAT02022551.1	6.82952521330518	Potri.016G024900.3
WUAT02022553.1	8.87245486136534	Potri.015G038800.1
WUAT02022555.1	9.93863475893881	Potri.005G251000.2
WUAT02022556.1	4.49805979667919	Potri.013G140850.2
WUAT02022562.1	6.64119875231864	Potri.001G006200.1
WUAT02022564.1	10.8877778042382	Potri.014G084500.3
WUAT02022572.1	9.48702698508695	Potri.017G056700.3
WUAT02022577.1	11.5697482834134	Potri.006G184500.2
WUAT02022578.1	4.73933586225708	Potri.003G201200.4
WUAT02022579.1	4.26298977522653	Potri.017G001200.2
WUAT02022583.1	8.8603453987739	Potri.009G058100.1
WUAT02022586.1	8.61098748956141	Potri.013G142232.6
WUAT02022587.1	11.3725034465607	Potri.010G218600.4
WUAT02022591.1	9.09600605334715	Potri.006G253800.1
WUAT02022593.1	8.67700245647335	Potri.002G177100.6
WUAT02022595.1	10.1541259083158	Potri.006G131400.10
WUAT02022600.1	10.0374489992735	Potri.009G077800.2
WUAT02022603.1	2.42284732401708	Potri.013G162000.1
WUAT02022606.1	9.46333773713869	Potri.016G086600.1
WUAT02022607.1	9.91811110728708	Potri.004G143700.1
WUAT02022612.1	8.68732721398564	Potri.003G217700.1
WUAT02022618.1	11.2872231147422	Potri.013G141700.2
WUAT02022622.1	10.8195822057637	Potri.016G119700.1
WUAT02022623.1	9.13104759635796	Potri.001G200400.3
WUAT02022631.1	9.66146989697729	Potri.001G250700.1
WUAT02022632.1	10.071440630886	Potri.002G151400.3
WUAT02022636.1	7.74900192348653	Potri.006G196566.1
WUAT02022645.1	9.13249255328574	Potri.007G015400.2
WUAT02022646.1	8.09549052530902	Potri.006G213900.1
WUAT02022654.1	10.6878655404598	Potri.015G117600.2
WUAT02022658.1	7.79221993554382	Potri.004G153100.1
WUAT02022659.1	7.26104283385178	Potri.011G075051.1
WUAT02022660.1	9.06617373260998	Potri.013G140260.3
WUAT02022663.1	9.61184936656786	Potri.001G180200.1
WUAT02022664.1	9.131593690213	Potri.001G442600.11
WUAT02022667.1	9.76439184279187	Potri.012G113500.1
WUAT02022668.1	9.74683070009608	Potri.015G080600.1
WUAT02022672.1	7.7672853438105	Potri.016G069100.1
WUAT02022674.1	9.30506903915473	Potri.013G083000.1
WUAT02022675.1	4.33566535730272	Potri.007G061781.1
WUAT02022682.1	5.69578015598554	Potri.001G296700.2
WUAT02022685.1	8.26640726366933	Potri.006G148600.2
WUAT02022686.1	11.5195988106947	Potri.001G449000.6
WUAT02022690.1	12.2543892451447	Potri.001G179200.4
WUAT02022691.1	8.15587278679116	Potri.017G067600.2
WUAT02022694.1	9.47430385860679	Potri.013G139112.2
WUAT02022695.1	10.0531875713656	Potri.016G075600.1
WUAT02022696.1	10.166206347219	Potri.001G312800.9
WUAT02022699.1	10.5412725202829	Potri.008G100300.3
WUAT02022700.1	8.65015711318969	Potri.013G142124.1
WUAT02022704.1	7.98843843740633	Potri.002G219700.4
WUAT02022710.1	9.24481158453719	Potri.008G189200.1
WUAT02022712.1	7.71569669070556	Potri.002G074800.1
WUAT02022713.1	8.90837984390476	Potri.004G145500.11
WUAT02022714.1	7.17563341829833	Potri.013G162600.1
WUAT02022717.1	8.61938788155395	Potri.007G062242.3
WUAT02022718.1	10.969279139916	Potri.008G192500.1
WUAT02022721.1	9.39336547260897	Potri.004G210400.4
WUAT02022726.1	10.6418670862139	Potri.011G074067.1
WUAT02022727.1	3.97696260445631	Potri.013G143400.2
WUAT02022729.1	6.76825974088052	Potri.008G081600.2
WUAT02022730.1	10.4490995433648	Potri.006G187900.1
WUAT02022731.1	10.2361524682653	Potri.016G051800.1
WUAT02022735.1	9.68019883736687	Potri.002G197500.1
WUAT02022739.1	8.89778785829507	Potri.016G025100.5
WUAT02022740.1	4.68990146777641	Potri.011G139100.1
WUAT02022744.1	8.68623418750171	Potri.017G069150.1
WUAT02022753.1	7.88732417160834	Potri.005G079200.1
WUAT02022762.1	10.915548966428	Potri.001G248600.1
WUAT02022763.1	10.6735720952285	Potri.015G071700.1
WUAT02022767.1	9.35086026256306	Potri.011G113575.1
WUAT02022770.1	5.85161853363609	Potri.017G083200.6
WUAT02022775.1	10.8091299874315	Potri.010G090100.2
WUAT02022776.1	4.9982503854255	Potri.003G204300.12
WUAT02022777.1	9.7146807731591	Potri.015G128100.1
WUAT02022784.1	8.08452688040147	Potri.011G074150.1
WUAT02022789.1	10.5028520882998	Potri.002G204400.2
WUAT02022793.1	9.16712680255698	Potri.008G097900.5
WUAT02022795.1	9.5688256417415	Potri.017G083200.6
WUAT02022797.1	8.27064268946593	Potri.012G043700.1
WUAT02022798.1	11.1463466114191	Potri.001G237200.6
WUAT02022799.1	8.31004634646788	Potri.005G196500.1
WUAT02022802.1	9.11421427745933	Potri.019G067500.3
WUAT02022803.1	7.38304638170338	Potri.017G009600.4
WUAT02022804.1	5.21867880821705	Potri.001G312800.7
WUAT02022807.1	11.0241585955445	Potri.013G143400.2
WUAT02022809.1	7.41728513477269	Potri.012G035200.2
WUAT02022812.1	7.5987044233172	Potri.006G163301.1
WUAT02022816.1	10.3162845953831	Potri.013G143400.2
WUAT02022817.1	8.09826252077854	Potri.006G221400.2
WUAT02022821.1	6.65112415201693	Potri.002G190600.5
WUAT02022822.1	10.0696497960607	Potri.004G130600.1
WUAT02022825.1	10.0074349472622	Potri.013G133550.2
WUAT02022826.1	7.07256025065154	Potri.006G130400.1
WUAT02022831.1	10.9357138792698	Potri.010G029000.1
WUAT02022839.1	8.01655841401139	Potri.013G139112.2
WUAT02022840.1	10.6010441336473	Potri.006G148700.3
WUAT02022843.1	8.76326431422297	Potri.019G072800.1
WUAT02022844.1	9.74744190654814	Potri.001G457700.1
WUAT02022848.1	10.0744080578158	Potri.008G138400.6
WUAT02022851.1	10.4868432345477	Potri.013G127300.8
WUAT02022852.1	10.2235711833393	Potri.004G125150.1
WUAT02022857.1	10.9856072027681	Potri.001G441040.1
WUAT02022858.1	7.56001004750644	Potri.013G133550.2
WUAT02022866.1	5.41054188620913	Potri.002G105600.1
WUAT02022870.1	10.7520376621279	Potri.005G120500.1
WUAT02022873.1	3.64415655708469	Potri.013G143400.2
WUAT02022874.1	10.1777789578233	Potri.009G057900.1
WUAT02022876.1	7.55698685705362	Potri.001G348600.5
WUAT02022888.1	11.697553394781	Potri.001G097200.3
WUAT02022889.1	5.02364067495244	Potri.003G180700.1
WUAT02022893.1	8.48451992150549	Potri.013G140850.1
WUAT02022894.1	5.10930393625263	Potri.012G104500.1
WUAT02022897.1	10.5796495964659	Potri.001G312800.7
