Gene_ID	subject_id	G_T1_Rep1	G_T1_Rep2	G_T1_Rep3	G_T1_Rep4	G_T2_Rep1	G_T2_Rep2	G_T2_Rep3	G_T2_Rep4
WUAT02017930.1	Potri.017G143215.2	26106	27798	34480	31722	28704	25302	32408	41134
WUAT02017933.1	Potri.001G312800.7	39818	49678	31762	60730	38278	29960	33824	35770
WUAT02017935.1	Potri.013G142232.2	12590	14434	9008	17132	12664	9532	11828	14348
WUAT02017942.1	Potri.001G399400.2	53774	82284	80652	73388	76122	88510	89576	102510
WUAT02017943.1	Potri.010G132700.2	2516	6802	3742	7614	12296	10602	10600	8998
WUAT02017944.1	Potri.013G046700.6	16320	22938	17902	26370	16156	14962	13508	19734
WUAT02017947.1	Potri.010G101400.4	29408	37538	32126	53678	42866	27522	33424	38252
WUAT02017951.1	Potri.013G143400.2	23384	38382	36864	38218	28618	36294	30752	40344
WUAT02017960.1	Potri.010G109400.1	86152	73370	56344	104018	50852	41080	45484	50882
WUAT02017965.1	Potri.001G349900.1	4792	13934	5364	11116	7128	5162	4970	10916
WUAT02017966.1	Potri.011G041600.1	26582	34110	19944	36396	58220	49186	57564	64896
WUAT02017972.1	Potri.010G117400.1	342	618	446	624	848	364	476	364
WUAT02017973.1	Potri.015G050300.1	9094	10692	13574	11314	20058	21342	20812	39184
WUAT02017974.1	Potri.010G219500.1	7268	11582	6222	9900	25082	8970	13780	13504
WUAT02017979.1	Potri.013G051700.1	14558	29240	16014	27320	27166	22588	24652	24350
WUAT02017980.1	Potri.014G145700.10	8	12	12	6	2	4	2	82
WUAT02017982.1	Potri.004G175300.1	3314	4910	2522	6396	1382	2550	2596	1538
WUAT02017983.1	Potri.009G075800.9	29022	33440	36232	35650	22672	30374	27190	37194
WUAT02017987.1	Potri.013G142100.1	18	18	12	36	112	48	112	60
WUAT02017988.1	Potri.001G387500.4	14744	23126	14584	20010	7832	7634	7878	12850
WUAT02017992.1	Potri.013G163300.2	28596	29722	23724	44654	22264	17402	18662	20520
WUAT02017996.1	Potri.012G058400.2	10722	33038	11788	28410	5330	6270	6224	9342
WUAT02017997.1	Potri.012G031250.1	11242	14804	8972	21460	12320	8910	12112	13684
WUAT02018001.1	Potri.015G020700.1	15678	23944	19560	22708	41244	33974	42402	33228
WUAT02018005.1	Potri.014G121000.1	1666	2194	1796	3442	2140	1952	2208	3006
WUAT02018007.1	Potri.014G104500.14	3346	5516	3438	5850	4326	4244	3912	4228
WUAT02018010.1	Potri.008G038200.1	274938	395940	313428	333554	147872	93158	81226	199412
WUAT02018015.1	Potri.010G159400.3	17254	14584	13532	29020	5106	4098	5012	6132
WUAT02018016.1	Potri.008G013300.1	3036	5092	2854	4716	4116	3154	4668	4310
WUAT02018020.1	Potri.001G372300.1	17072	21432	14766	21636	16710	14112	19860	26892
WUAT02018022.1	Potri.013G133550.2	5242	6888	4616	7030	9010	6804	9712	10956
WUAT02018024.1	Potri.013G139112.2	12612	16208	12146	17338	28196	19988	25722	23390
WUAT02018025.1	Potri.005G210100.1	8140	6152	6824	10784	1456	1530	4368	4948
WUAT02018028.1	Potri.001G312800.7	14854	23884	27574	19444	16124	12606	13644	28136
WUAT02018032.1	Potri.004G062000.4	14392	15422	10908	19428	11140	12558	12188	12242
WUAT02018037.1	Potri.018G112400.1	16300	22356	12570	27032	18684	14290	17076	20706
WUAT02018041.1	Potri.005G228500.1	19944	28332	23774	31608	22942	18144	19718	30578
WUAT02018043.1	Potri.008G224210.1	2552	5012	2694	5232	3148	3644	2996	2888
WUAT02018050.1	Potri.010G052500.1	7592	11624	8178	10246	11516	10098	10706	12222
WUAT02018051.1	Potri.014G136000.5	20114	33784	22062	39214	24874	23710	27642	32208
WUAT02018055.1	Potri.005G161366.1	3418	6012	3258	6134	5176	4360	5632	5892
WUAT02018058.1	Potri.013G133550.2	1724	3274	2706	2962	618	4236	1342	2720
WUAT02018059.1	Potri.011G073466.3	18426	40424	17500	30226	33478	31394	21234	21882
WUAT02018060.1	Potri.004G117100.2	3862	9406	4806	4702	5212	5358	5846	9970
WUAT02018061.1	Potri.005G223600.1	8500	7998	3446	12504	8826	7024	7784	7064
WUAT02018064.1	Potri.004G058900.5	11910	13370	10082	18828	12210	6942	6554	11730
WUAT02018069.1	Potri.018G017200.6	19454	33622	27224	31606	35646	31344	33150	33542
WUAT02018071.1	Potri.001G255532.3	2544	4180	2644	4184	2664	2300	4172	3272
WUAT02018073.1	Potri.011G037000.5	2322	2124	732	3712	2718	3202	3502	2798
WUAT02018077.1	Potri.001G149600.1	2578	3340	2446	3864	3220	3572	3444	4908
WUAT02018082.1	Potri.006G222000.1	3692	6296	3508	6910	4852	5158	5968	7790
WUAT02018086.1	Potri.016G067300.2	2004	3006	2158	3202	4046	2964	3434	4044
WUAT02018087.1	Potri.003G115900.4	26066	32372	31322	37178	13478	13878	10204	20696
WUAT02018089.1	Potri.001G180000.2	15962	26488	21876	24348	23540	20768	23338	25944
WUAT02018090.1	Potri.013G133550.2	8	10	4	18	0	8	0	18
WUAT02018091.1	Potri.013G136466.1	24400	35898	22214	39010	39550	34410	39626	42246
WUAT02018092.1	Potri.013G136466.1	5106	6866	2780	8326	7938	4254	5664	8062
WUAT02018103.1	Potri.016G004900.2	120	58	78	144	28	102	56	114
WUAT02018104.1	Potri.004G215400.1	26780	21892	20276	49624	27372	14112	21632	39822
WUAT02018107.1	Potri.013G143400.2	78	130	164	332	328	230	112	164
WUAT02018109.1	Potri.015G108700.2	14320	16806	11560	19692	31008	22006	23624	19264
WUAT02018113.1	Potri.001G441040.1	974	1912	898	1754	2842	1996	2126	3052
WUAT02018118.1	Potri.006G163301.1	20440	21042	12552	29048	16278	14218	14692	18890
WUAT02018123.1	Potri.001G357100.4	10866	13000	11716	17176	6870	7000	6580	7772
WUAT02018124.1	Potri.004G054400.2	0	34	18	12	6	0	46	16
WUAT02018127.1	Potri.013G151600.1	16340	25010	23038	30390	26310	31672	34926	31372
WUAT02018132.1	Potri.001G113100.1	182166	326612	111216	267992	41404	28978	25106	32772
WUAT02018133.1	Potri.011G070300.1	7048	7576	5168	11148	2452	2046	2096	2324
WUAT02018134.1	Potri.001G272700.2	147902	141344	138326	140508	18028	16806	11522	59096
WUAT02018136.1	Potri.003G006300.1	588	1124	1058	982	1446	1682	1362	1876
WUAT02018141.1	Potri.015G006000.1	458	506	560	626	1074	1548	790	1036
WUAT02018143.1	Potri.002G038700.1	2874	5608	2458	6008	6476	4492	6678	7924
WUAT02018145.1	Potri.018G014000.4	21970	36106	24802	32764	31076	28642	31930	31484
WUAT02018148.1	Potri.006G166300.1	13898	23938	24956	19630	13862	22780	24302	27164
WUAT02018150.1	Potri.013G133550.2	18968	23396	17762	32262	33138	29580	25526	35306
WUAT02018151.1	Potri.008G152300.4	6610	13886	11200	20524	48712	71834	104830	15610
WUAT02018154.1	Potri.010G000301.1	24994	22342	20596	34730	56752	23236	26602	25012
WUAT02018155.1	Potri.006G215200.3	7194	12944	6674	12550	10870	9558	12980	12294
WUAT02018158.1	Potri.006G190600.4	11872	19140	11984	22866	14744	16666	20042	19716
WUAT02018159.1	Potri.011G074067.1	1418	3138	1624	2660	1708	2344	3144	2726
WUAT02018162.1	Potri.005G203500.2	5430	6708	3660	7742	4112	2962	2574	5726
WUAT02018167.1	Potri.013G143400.2	25108	50890	45254	54230	6510	4790	6482	34144
WUAT02018177.1	Potri.010G152600.4	170124	117896	73102	141500	59108	45680	52656	62050
WUAT02018181.1	Potri.013G133550.2	36340	35786	73192	39480	43792	57866	47666	79188
WUAT02018186.1	Potri.001G289300.1	12478	15130	17274	18512	10378	13238	13826	16376
WUAT02018187.1	Potri.005G111000.1	1702	2498	1514	2440	2126	1814	1728	1718
WUAT02018190.1	Potri.006G130000.2	12730	13906	13136	19522	13194	10478	12942	14652
WUAT02018194.1	Potri.014G017900.1	6764	9528	7542	10058	6780	6688	7254	8206
WUAT02018195.1	Potri.013G127300.6	36	22	36	32	158	142	174	44
WUAT02018197.1	Potri.010G052900.1	0	0	2	0	0	0	0	0
WUAT02018198.1	Potri.019G126901.1	44	264	114	176	302	650	552	402
WUAT02018199.1	Potri.012G007600.1	7808	11374	7974	13216	13496	15264	15434	14822
WUAT02018200.1	Potri.004G125150.1	834	1490	1016	1182	1724	1532	1734	2914
WUAT02018201.1	Potri.001G317200.3	4138	6778	4898	6902	5168	6414	5432	4976
WUAT02018203.1	Potri.011G075051.1	4110	5104	4558	5436	23242	12122	24484	11602
WUAT02018204.1	Potri.015G082283.2	1218	2070	1240	1630	2254	1746	2866	2812
WUAT02018208.1	Potri.011G062100.1	2150	4004	3058	3456	2796	2002	2160	2506
WUAT02018211.1	Potri.006G204500.1	1888	4116	2480	3810	6772	3720	3084	6668
WUAT02018213.1	Potri.003G143200.1	19784	25528	18616	28468	15020	15302	13410	17228
WUAT02018215.1	Potri.001G349300.9	15544	30114	42060	24976	39894	93992	86480	157258
WUAT02018217.1	Potri.001G032000.3	12302	20228	10524	24774	18814	12736	15116	14546
WUAT02018218.1	Potri.019G018400.2	5220	7848	6728	11300	23620	7752	6850	11676
WUAT02018222.1	Potri.007G113300.5	4334	9772	6654	7506	7246	9044	8432	9058
WUAT02018224.1	Potri.013G142232.5	0	20	8	2	262	202	92	56
WUAT02018226.1	Potri.009G084300.1	8028	14932	7266	17284	7356	6348	7030	8150
WUAT02018241.1	Potri.006G202500.1	13220	24502	13958	19158	29310	24252	25896	38216
WUAT02018244.1	Potri.011G113575.1	842	6116	1344	3422	71962	5166	1536	2036
WUAT02018248.1	Potri.004G013700.3	214	188	446	598	1326	562	238	480
WUAT02018250.1	Potri.014G151101.2	215568	293248	175506	248030	236036	166198	342936	208250
WUAT02018253.1	Potri.018G128200.1	107306	159132	109128	140802	155022	134568	153054	169926
WUAT02018254.1	Potri.005G147500.1	16626	26854	11850	41870	66572	25746	51876	24786
WUAT02018258.1	Potri.012G110800.1	36708	51964	38866	50496	36294	30268	36098	42820
WUAT02018261.1	Potri.001G312800.7	0	2	20	2	6	20	4	16
WUAT02018262.1	Potri.001G457000.1	60586	65444	46498	88454	106512	52454	49986	40600
WUAT02018266.1	Potri.002G145750.1	5876	9348	8636	9848	15870	16214	22296	28938
WUAT02018271.1	Potri.010G052500.1	20494	35880	23898	37594	55062	50048	61274	47336
WUAT02018276.1	Potri.001G327300.1	24518	40820	32110	38984	36630	46084	70482	79208
WUAT02018280.1	Potri.017G131000.1	5204	6050	4478	6938	12390	4516	5386	6420
WUAT02018281.1	Potri.009G057800.2	566	644	362	514	786	600	948	678
WUAT02018285.1	Potri.002G234500.1	1122	1062	820	1676	722	1566	896	930
WUAT02018289.1	Potri.008G151300.3	10090	10148	5386	14856	9098	6354	7254	7652
WUAT02018292.1	Potri.010G052500.1	0	0	6	2	6	2	14	24
WUAT02018294.1	Potri.001G092700.1	222	280	380	300	432	368	348	664
WUAT02018298.1	Potri.013G143400.2	1400	2168	1306	2160	1766	1778	1846	2250
WUAT02018302.1	Potri.013G142760.3	16092	18160	7446	21788	16392	8956	12444	8658
WUAT02018303.1	Potri.013G142232.6	170	476	644	646	782	2694	634	1198
WUAT02018304.1	Potri.005G063500.1	10090	14860	12076	17420	11798	15030	16564	19236
WUAT02018307.1	Potri.019G090600.2	1984	4536	3608	3694	3954	2898	3844	2782
WUAT02018311.1	Potri.001G312800.7	39252	44186	23378	62338	26160	16592	18108	21244
WUAT02018312.1	Potri.010G014500.1	616	924	630	1160	974	506	728	656
WUAT02018316.1	Potri.019G015768.1	14978	21060	14790	23108	11846	11368	12238	15144
WUAT02018322.1	Potri.013G068100.3	14430	23248	12282	27332	91610	27826	17572	15710
WUAT02018323.1	Potri.013G142124.1	590	1720	1094	1970	2740	784	1840	4458
WUAT02018325.1	Potri.010G249900.2	8682	8570	3814	7986	3878	4024	4076	4692
WUAT02018326.1	Potri.004G043200.2	24414	35994	30600	37022	28922	31600	32948	32746
WUAT02018330.1	Potri.004G034100.1	644	646	612	948	296	444	568	1314
WUAT02018335.1	Potri.010G012800.1	14076	32830	33842	25518	24116	40096	37226	47742
WUAT02018336.1	Potri.001G250700.1	116	594	18	246	16	520	142	52
WUAT02018337.1	Potri.013G142760.3	442	770	1632	430	660	3772	1344	4436
WUAT02018339.1	Potri.016G022400.2	304	148	138	138	202	56	122	216
WUAT02018340.1	Potri.002G166800.1	6346	12878	20188	7090	18566	13410	17416	28992
WUAT02018343.1	Potri.013G143400.2	32428	49360	31936	41062	105962	80386	106686	97114
WUAT02018349.1	Potri.011G126151.1	372	1726	804	1440	3022	2102	3412	2354
WUAT02018356.1	Potri.017G138900.8	16864	31190	65408	9584	52722	37392	46792	99462
WUAT02018357.1	Potri.009G101200.4	4508	2462	3332	4492	8170	3084	3040	3444
WUAT02018361.1	Potri.005G067700.1	24794	32902	26062	40548	41510	27186	30418	38570
WUAT02018362.1	Potri.008G224210.1	1994	2560	1314	3846	5900	2248	1604	3016
WUAT02018364.1	Potri.013G139112.2	5958	8134	5812	7704	6978	6130	8130	8700
WUAT02018365.1	Potri.001G278500.1	5576	5282	4426	9984	28550	6440	9706	13462
WUAT02018366.1	Potri.001G230000.4	40720	78368	87338	65166	146052	145552	224480	210910
WUAT02018372.1	Potri.017G086200.1	1438	1902	1546	2038	6858	3756	4370	4882
WUAT02018388.1	Potri.013G136466.1	13702	29392	19864	30242	37666	32232	30744	31196
WUAT02018389.1	Potri.011G112800.1	7226	9664	8638	12432	13420	8836	10178	12796
WUAT02018392.1	Potri.001G004800.1	478	992	262	1004	340	128	350	660
WUAT02018393.1	Potri.009G109900.3	3402	4332	1814	5832	4228	2442	4080	3468
WUAT02018396.1	Potri.018G141100.2	27002	23256	15364	39562	19718	15536	18088	18832
WUAT02018397.1	Potri.003G112700.1	75790	100584	72808	151250	41394	44960	44474	44646
WUAT02018401.1	Potri.004G101700.4	27216	37082	28484	46202	30184	23144	40358	43094
WUAT02018405.1	Potri.013G143400.2	6044	9272	6858	9104	8174	6236	7614	9744
WUAT02018406.1	Potri.002G203700.1	89770	139804	118266	138484	35542	25518	21794	55140
WUAT02018408.1	Potri.013G133550.2	36	26	26	58	24	18	4	142
WUAT02018410.1	Potri.013G143400.2	30540	43718	30180	55380	41496	21786	21868	28946
WUAT02018411.1	Potri.009G018800.2	14464	12138	10532	16884	15340	5550	6484	11716
WUAT02018415.1	Potri.008G118100.2	12808	18960	14700	19386	11890	12932	10264	16456
WUAT02018418.1	Potri.002G078000.6	2238	4234	3662	5416	2840	4544	6436	4536
WUAT02018419.1	Potri.015G026100.2	288	492	110	284	338	474	314	320
WUAT02018425.1	Potri.012G104900.1	66	320	148	132	194	180	96	164
WUAT02018427.1	Potri.003G115800.7	4184	5526	3172	6164	4932	3744	4882	4742
WUAT02018429.1	Potri.001G019400.1	9568	13930	7506	20746	9086	7974	10586	10760
WUAT02018433.1	Potri.004G154900.3	17534	26796	14064	35880	31698	26080	29520	29230
WUAT02018437.1	Potri.008G096000.9	13422	24364	8150	17918	7764	7078	7860	13102
WUAT02018438.1	Potri.017G142500.1	208	442	236	348	1196	542	900	822
WUAT02018441.1	Potri.004G105700.1	17806	15328	16352	19498	10874	7122	6260	10052
WUAT02018442.1	Potri.004G207400.1	61592	71046	55034	82784	98972	51300	60290	52196
WUAT02018444.1	Potri.014G185948.1	544	596	186	252	2336	1200	1702	1242
WUAT02018448.1	Potri.009G013900.1	40338	35132	22078	50252	48386	44608	60630	60682
WUAT02018451.1	Potri.004G012100.1	7110	33916	8256	44436	16970	18278	17054	13804
WUAT02018455.1	Potri.008G225001.1	6358	9936	7096	9882	9862	8388	10128	10080
WUAT02018456.1	Potri.013G139080.1	192	2130	1440	1174	7576	26016	33626	13544
WUAT02018459.1	Potri.004G199100.1	3968	7776	3828	8268	5834	5032	6218	5042
WUAT02018464.1	Potri.008G125100.1	32188	59944	38816	66664	36458	20986	23142	31424
WUAT02018465.1	Potri.006G262100.5	17268	39182	39868	30220	20828	37970	33980	55168
WUAT02018466.1	Potri.016G122901.1	222	570	280	800	1090	468	432	1214
WUAT02018469.1	Potri.016G001700.6	15208	13216	10452	20122	10842	5206	4898	8836
WUAT02018474.1	Potri.018G034700.1	8166	7996	2664	7474	7024	4134	5516	4268
WUAT02018476.1	Potri.012G031250.1	0	0	0	0	2	0	0	0
WUAT02018477.1	Potri.008G174500.5	9290	5218	5990	14428	738	730	480	1768
WUAT02018478.1	Potri.007G099900.2	1302	3570	1878	3472	6742	4994	6578	8030
WUAT02018479.1	Potri.006G145700.7	16062	19240	12840	22636	13992	14810	14526	15362
WUAT02018484.1	Potri.014G095400.1	202	144	52	326	52	118	108	176
WUAT02018487.1	Potri.015G029100.1	7776	11078	8314	12794	8278	8580	9048	10142
WUAT02018491.1	Potri.011G118500.1	2210	2612	3774	3652	1382	1044	812	2206
WUAT02018492.1	Potri.013G154700.1	592	414	578	688	458	262	836	1952
WUAT02018493.1	Potri.015G071800.3	9996	14054	14402	13842	20246	13994	14292	16350
WUAT02018496.1	Potri.007G056200.1	2150	2760	2046	4516	1348	1742	1728	1586
WUAT02018497.1	Potri.006G123000.1	132	216	56	64	286	186	62	234
WUAT02018501.1	Potri.010G173600.3	7846	12860	9208	12068	13592	12950	15004	15922
WUAT02018505.1	Potri.001G051900.1	19472	27512	16476	30514	27328	20756	21962	26738
WUAT02018507.1	Potri.013G133550.2	102	520	106	188	210	306	322	110
WUAT02018514.1	Potri.017G101100.5	28104	53872	45714	53948	61648	65086	57676	48124
WUAT02018517.1	Potri.002G105100.1	702	542	418	766	136	144	20	138
WUAT02018519.1	Potri.013G088025.1	1482	2736	1112	1786	2608	2152	2240	3786
WUAT02018520.1	Potri.013G139112.2	2956	4226	4656	4090	4166	3764	5798	7332
WUAT02018523.1	Potri.001G148800.5	50202	68112	61482	72840	54264	67526	63580	63812
WUAT02018525.1	Potri.010G076500.1	26164	48806	54492	40020	29818	25240	23754	62764
WUAT02018526.1	Potri.009G044300.1	70	218	42	110	60	40	26	64
WUAT02018528.1	Potri.011G074868.1	2080	3510	2146	3402	2600	2608	4730	7972
WUAT02018532.1	Potri.001G312800.7	32214	43308	32462	48156	29334	26782	29528	36998
WUAT02018533.1	Potri.004G145800.1	28742	44408	29358	44262	19664	23238	19962	34548
WUAT02018537.1	Potri.010G088800.2	1024	2616	1068	694	418	422	328	626
WUAT02018540.1	Potri.013G136466.1	694	50	546	1300	154	410	986	192
WUAT02018542.1	Potri.006G154400.1	11778	11234	9478	15000	6074	4974	6860	7166
WUAT02018546.1	Potri.006G021400.1	25436	13452	18094	19188	13434	10662	15160	13200
WUAT02018550.1	Potri.008G054700.4	7692	14756	10792	16918	22604	15652	11212	14006
WUAT02018555.1	Potri.003G060300.3	12106	9834	9134	12476	3870	3566	5026	8922
WUAT02018557.1	Potri.003G208400.2	4	2	0	0	0	4	0	0
WUAT02018559.1	Potri.015G069700.3	29152	43206	33594	45116	37990	44298	45830	55492
WUAT02018564.1	Potri.006G129600.1	12704	14632	13824	15942	9710	10786	11626	13260
WUAT02018565.1	Potri.004G178200.1	16958	21688	20232	19804	36328	55498	55562	65140
WUAT02018566.1	Potri.002G099500.1	214890	143880	135676	238260	61988	51070	40488	68902
WUAT02018568.1	Potri.001G270100.2	10380	16518	8838	23978	16096	10380	8874	11998
WUAT02018572.1	Potri.013G155400.1	9908	8346	7690	13404	7230	5618	7832	10612
WUAT02018577.1	Potri.015G072800.4	27100	43082	38540	40786	28932	35468	31950	37202
WUAT02018581.1	Potri.001G305600.1	57994	72600	49034	70028	76686	73192	79798	108066
WUAT02018589.1	Potri.004G083300.2	1310	1636	1240	2138	2412	2200	2360	2028
WUAT02018590.1	Potri.019G024200.4	772	982	1470	1290	1172	3448	1762	1902
WUAT02018591.1	Potri.011G073900.2	98	134	298	1040	46	122	126	326
WUAT02018593.1	Potri.006G131900.1	12514	19906	20754	19358	14244	18796	17978	24336
WUAT02018595.1	Potri.018G081300.1	40390	38296	32564	59820	55504	41620	46760	46348
WUAT02018599.1	Potri.005G185400.1	35050	27672	23752	43898	26840	20508	26610	30520
WUAT02018603.1	Potri.001G200400.3	638	746	276	912	824	1386	1334	946
WUAT02018604.1	Potri.013G138300.3	560	1676	722	1362	1770	546	966	1390
WUAT02018614.1	Potri.013G139112.1	800	6832	2980	3272	11194	15970	10954	9514
WUAT02018618.1	Potri.009G082300.1	11644	18698	9578	16612	14156	12740	15212	14986
WUAT02018623.1	Potri.015G026100.2	3712	5440	5660	6902	2502	2720	3920	7924
WUAT02018625.1	Potri.005G109900.3	45200	41464	35286	53950	34750	24034	34226	38476
WUAT02018626.1	Potri.006G055300.2	1348	2026	1900	2440	914	2254	1664	1630
WUAT02018631.1	Potri.013G136466.1	98216	168756	139124	131998	132088	162760	140518	240858
WUAT02018634.1	Potri.014G185804.1	3246	5850	3006	5578	5838	1988	1614	4888
WUAT02018635.1	Potri.017G099100.1	41674	57966	28382	70104	35060	29168	25128	33226
WUAT02018637.1	Potri.013G143400.2	30430	126	4	7770	14556	14	326	54
WUAT02018640.1	Potri.009G006900.1	6970	7970	5894	11266	9950	6894	7584	11612
WUAT02018641.1	Potri.013G142124.1	8268	13304	8428	14504	9024	7410	8456	10408
WUAT02018648.1	Potri.008G211500.1	10688	11126	6352	16892	9262	5940	4662	7872
WUAT02018649.1	Potri.013G143400.2	14746	16234	11572	19170	11112	10314	15274	12760
WUAT02018652.1	Potri.014G069800.2	22584	29026	17634	38598	17094	13526	18962	15236
WUAT02018653.1	Potri.014G122600.1	944	1220	792	1556	1382	1064	1542	938
WUAT02018658.1	Potri.006G185100.1	33602	51992	44904	50038	27902	30358	38428	41118
WUAT02018662.1	Potri.004G174800.1	56	100	186	126	64	78	110	154
WUAT02018663.1	Potri.013G162200.1	19624	35736	56016	24278	36474	36882	49924	50080
WUAT02018665.1	Potri.005G251800.3	12268	13002	8344	16648	9606	7428	8482	10962
WUAT02018670.1	Potri.013G154900.3	2290	7362	3504	5014	6152	7062	5192	5560
WUAT02018671.1	Potri.011G113575.1	108	150	168	50	84	120	56	176
WUAT02018673.1	Potri.011G074201.1	114	232	98	350	238	272	268	212
WUAT02018674.1	Potri.010G052500.1	2790	9666	1380	11076	648	478	162	668
WUAT02018676.1	Potri.016G051600.1	8868	10648	11772	16694	2408	2474	1256	6640
WUAT02018677.1	Potri.001G040000.1	20	16	26	4	2	2	2	34
WUAT02018680.1	Potri.015G043200.4	17896	24368	22658	22488	21940	20090	22154	26866
WUAT02018682.1	Potri.017G029700.1	12622	7106	5514	16986	4408	1772	1514	2268
WUAT02018685.1	Potri.001G204350.1	446	288	122	602	292	34	306	376
WUAT02018687.1	Potri.010G001400.8	2690	3492	4478	3462	2324	2026	1068	3004
WUAT02018691.1	Potri.013G139112.2	12540	19274	13864	13844	1466	3716	3302	10220
WUAT02018694.1	Potri.015G024200.1	10224	13100	8478	16274	8936	8648	10580	9876
WUAT02018696.1	Potri.005G230800.9	4346	4228	2612	4214	6010	2878	5230	4172
WUAT02018698.1	Potri.007G105300.2	2484	3136	2168	5056	3824	3870	3322	2746
WUAT02018699.1	Potri.001G253900.1	860	1462	1550	1812	1070	1266	836	2614
WUAT02018700.1	Potri.004G090500.1	4354	5916	3052	8322	4410	3878	4950	3984
WUAT02018703.1	Potri.002G231800.1	40004	57312	39928	59298	40774	36490	44422	42736
WUAT02018707.1	Potri.010G052500.1	240	366	324	298	1634	430	1486	532
WUAT02018712.1	Potri.007G090150.1	1880	1586	6342	3540	1584	936	1392	9710
WUAT02018714.1	Potri.013G133550.2	1164	2692	1954	2524	3400	1978	3398	3432
WUAT02018715.1	Potri.013G143400.2	5420	11228	7922	13546	13262	11390	32342	10086
WUAT02018716.1	Potri.005G107066.1	2772	2758	1630	2988	3554	2436	4070	4776
WUAT02018722.1	Potri.010G052500.1	2358	4042	3868	4208	4446	3160	3852	6396
WUAT02018730.1	Potri.006G043166.1	3700	5070	4578	5668	7616	4896	7676	10732
WUAT02018734.1	Potri.007G010700.1	18874	27620	23650	29116	15580	19032	19106	21212
